,Unnamed: 0,street address,neighbourhood_left,latitude,longitude,price,bedrooms,bathrooms,geometry,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,index_right,neighbourhood_right,area,house_density,Total Facilities 500,Total Facilities 1000,Total Facilities 1500,public_transit_best_buffer_area_0.5_values,restaurants_best_buffer_area_0.5_values,public_service_best_buffer_area_0.5_values,other_dailylife_facilities_best_buffer_area_0.5_values
288,288,1304 - 330 mccowan rd,eglinton east,43.737512,-79.238359,559000,3,2,POINT (641860.2454062847 4844227.648820811),1988,398,934,187,604,121,450,90,4020,8725,2555,1600,500,120,4105,9625,2545,995,160,90,24,eglinton east,3.223270256,1.551219601,13,42,104,9,4,0,0
289,289,54-175 trudelle street,eglinton east,43.741138,-79.237028,800000,4,4,POINT (641958.8582831586 4844632.650951996),1988,398,934,187,604,121,450,90,4020,8725,2555,1600,500,120,4105,9625,2545,995,160,90,24,eglinton east,3.223270256,1.551219601,13,39,89,7,3,2,1
290,290,8 chipper cres,eglinton east,43.73989,-79.259144,998800,5,2,POINT (640180.9143833168 4844456.378500566),1988,398,934,187,604,121,450,90,4020,8725,2555,1600,500,120,4105,9625,2545,995,160,90,24,eglinton east,3.223270256,1.551219601,7,49,143,6,1,0,0
291,291,3 chilcot ave,elms-old rexdale,43.713267,-79.551602,798000,4,2,POINT (616682.4648824015 4841046.199499071),915,183,348,70,372,74,195,39,1795,3390,1070,740,275,65,1815,3815,1055,515,85,45,149,elms-old rexdale,2.931074834,1.705858868,13,42,81,5,6,1,1
292,292,56 grierson rd,elms-old rexdale,43.715143,-79.545919,799000,3,2,POINT (617136.6338828751 4841262.571455654),915,183,348,70,372,74,195,39,1795,3390,1070,740,275,65,1815,3815,1055,515,85,45,149,elms-old rexdale,2.931074834,1.705858868,1,20,95,0,0,1,0
293,293,2476  islington ave,elms-old rexdale,43.728461,-79.56107,1100000,6,4,POINT (615890.4206137486 4842720.421330063),915,183,348,70,372,74,195,39,1795,3390,1070,740,275,65,1815,3815,1055,515,85,45,149,elms-old rexdale,2.931074834,1.705858868,7,55,132,6,0,1,0
294,294,110 allenby ave,elms-old rexdale,43.713629,-79.544542,1399000,6,5,POINT (617250.5146932966 4841096.367656306),915,183,348,70,372,74,195,39,1795,3390,1070,740,275,65,1815,3815,1055,515,85,45,149,elms-old rexdale,2.931074834,1.705858868,0,14,91,0,0,0,0
295,295,36 boniface avenue,elms-old rexdale,43.713563,-79.548718,879900,3,2,POINT (616914.2251961074 4841083.138442287),915,183,348,70,372,74,195,39,1795,3390,1070,740,275,65,1815,3815,1055,515,85,45,149,elms-old rexdale,2.931074834,1.705858868,1,35,79,0,0,1,0
296,296,88 turtle island rd #5,englemount-lawrence,43.722474,-79.444115,899500,3,3,POINT (625322.4610465649 4842225.701717722),1112,222,473,95,390,78,249,50,3455,6740,2205,1670,1055,985,3550,7560,2150,1530,395,925,120,englemount-lawrence,3.478120627,1.437557962,20,112,216,19,0,1,0
297,297,55 lynnhaven rd,englemount-lawrence,43.721312,-79.439612,3269999,6,2,POINT (625687.5991738861 4842103.464796701),1112,222,473,95,390,78,249,50,3455,6740,2205,1670,1055,985,3550,7560,2150,1530,395,925,120,englemount-lawrence,3.478120627,1.437557962,16,65,211,16,0,0,0
298,298,130 neptune dr #607,englemount-lawrence,43.730295,-79.441115,539333,3,2,POINT (625547.7643910463 4843098.877633311),1112,222,473,95,390,78,249,50,3455,6740,2205,1670,1055,985,3550,7560,2150,1530,395,925,120,englemount-lawrence,3.478120627,1.437557962,17,68,197,15,0,2,0
299,299,106 varna dr #townhouse 10,englemount-lawrence,43.723122,-79.445784,729000,2,3,POINT (625186.6764933942 4842295.148695927),1112,222,473,95,390,78,249,50,3455,6740,2205,1670,1055,985,3550,7560,2150,1530,395,925,120,englemount-lawrence,3.478120627,1.437557962,34,112,218,30,3,1,0
300,300,136 regina ave,englemount-lawrence,43.725842,-79.442193,1649900,5,2,POINT (625470.2426588156 4842602.674905164),1112,222,473,95,390,78,249,50,3455,6740,2205,1670,1055,985,3550,7560,2150,1530,395,925,120,englemount-lawrence,3.478120627,1.437557962,20,65,221,18,0,2,0
301,301,43 millburn dr,eringate-centennial-west deane,43.663271,-79.56261,2699000,7,5,POINT (615891.9059582427 4835478.034354107),976,195,257,51,504,101,215,43,3145,5185,2505,2355,1540,570,3290,6140,2675,2240,550,405,143,eringate-centennial-west deane,8.645659561,0.578324877,0,23,60,0,0,0,0
302,302,335 mill rd #703,eringate-centennial-west deane,43.639973,-79.584581,450000,2,2,POINT (614164.5806400944 4832860.037522259),976,195,257,51,504,101,215,43,3145,5185,2505,2355,1540,570,3290,6140,2675,2240,550,405,143,eringate-centennial-west deane,8.645659561,0.578324877,7,30,70,7,0,0,0
303,303,76 dalegrove cres,eringate-centennial-west deane,43.672876,-79.566173,2249888,9,5,POINT (615586.1928415819 4836539.82385923),976,195,257,51,504,101,215,43,3145,5185,2505,2355,1540,570,3290,6140,2675,2240,550,405,143,eringate-centennial-west deane,8.645659561,0.578324877,10,37,70,10,0,0,0
304,304,36 summerfield cres,eringate-centennial-west deane,43.660051,-79.572874,1100000,4,2,POINT (615070.4993580909 4835106.12467217),976,195,257,51,504,101,215,43,3145,5185,2505,2355,1540,570,3290,6140,2675,2240,550,405,143,eringate-centennial-west deane,8.645659561,0.578324877,5,44,83,5,0,0,0
305,305,1009 - 714 the west mall w,eringate-centennial-west deane,43.655688,-79.57154,573900,3,2,POINT (615186.404334555 4834623.4084943),976,195,257,51,504,101,215,43,3145,5185,2505,2355,1540,570,3290,6140,2675,2240,550,405,143,eringate-centennial-west deane,8.645659561,0.578324877,12,38,95,10,2,0,0
306,306,17 zorra st #701,etobicoke city centre,43.621292,-79.52083,469900,1,1,POINT (619343.6092361558 4830874.946790387),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,22,63,121,6,15,0,1
307,307,5 mabelle ave #2328,etobicoke city centre,43.646719,-79.525449,749000,3,2,POINT (618920.7659668173 4833692.304356069),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,58,116,181,30,25,1,2
308,308,235 sherway gardens rd #2010,etobicoke city centre,43.609301,-79.559016,650000,2,2,POINT (616285.7397036303 4829489.018594653),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,47,73,111,16,30,1,0
309,309,30 fieldway rd #98,etobicoke city centre,43.642292,-79.528276,699900,2,2,POINT (618701.4889989163 4833196.582414749),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,14,116,213,14,0,0,0
310,310,1195 the queensway e #102,etobicoke city centre,43.621626,-79.522481,399999,1,1,POINT (619209.7405768933 4830909.66966141),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,25,62,116,10,14,0,1
311,311,53 lynnford dr,etobicoke city centre,43.633447,-79.553653,1179000,4,2,POINT (616671.8149739562 4832178.251129105),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,20,54,105,7,9,2,2
312,312,9 michael power pl e #615,etobicoke city centre,43.644663,-79.529405,499000,1,1,POINT (618605.7629222401 4833458.297886485),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,41,119,217,22,18,1,0
313,313,1233 - 35 viking lane,etobicoke city centre,43.639707,-79.535225,697800,2,2,POINT (618146.0814155061 4832899.569965445),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,51,119,200,32,15,0,4
314,314,8 - 275 van dusen boulevard,etobicoke city centre,43.63981,-79.529475,1099000,3,2,POINT (618609.6672562514 4832919.210719948),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,9,105,223,8,1,0,0
315,315,1202 islington ave,etobicoke city centre,43.643159,-79.523086,1199000,3,2,POINT (619118.3770923788 4833300.310017621),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,38,95,186,19,18,0,1
316,316,2405 - 36 zorra st,etobicoke city centre,43.619778,-79.521779,600000,3,2,POINT (619270.0342848753 4830705.434761332),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,23,61,124,8,14,0,1
317,317,412 - 17 zorra st,etobicoke city centre,43.621925,-79.522357,475000,1,1,POINT (619219.154266285 4830943.055347401),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,24,63,115,9,14,0,1
318,318,317 - 1 michael power pl,etobicoke city centre,43.644648,-79.530789,479000,2,1,POINT (618494.1697112592 4833454.654880302),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,32,123,223,14,17,1,0
319,319,209 - 17 zorra st,etobicoke city centre,43.621925,-79.522357,629000,2,2,POINT (619219.154266285 4830943.055347401),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,46,etobicoke city centre,10.1346576,1.38139842,24,63,115,9,14,0,1
320,320,21 groverdale rd,etobicoke west mall,43.650171,-79.575026,1275000,3,2,POINT (614915.8246446472 4834005.84171547),790,158,313,63,267,53,210,42,1930,4100,1575,1205,605,185,1995,4725,1625,910,225,115,141,etobicoke west mall,1.796404889,1.670002135,9,49,113,6,2,1,0
321,321,10 eva rd #601,etobicoke west mall,43.641355,-79.562771,680000,3,2,POINT (615921.083432948 4833043.757657346),790,158,313,63,267,53,210,42,1930,4100,1575,1205,605,185,1995,4725,1625,910,225,115,141,etobicoke west mall,1.796404889,1.670002135,11,65,102,8,3,0,0
322,322,1205 - 6 eva rd,etobicoke west mall,43.639707,-79.563077,509000,1,1,POINT (615899.5713013066 4832860.299200725),790,158,313,63,267,53,210,42,1930,4100,1575,1205,605,185,1995,4725,1625,910,225,115,141,etobicoke west mall,1.796404889,1.670002135,14,65,114,10,3,1,0
323,323,10 deerlick ct #518,fenside-parkwoods,43.759433,-79.332085,599990,2,2,POINT (634263.6308011687 4846506.076129392),1069,214,512,102,313,63,244,49,3830,7140,2570,1790,1000,270,3950,8145,2465,1545,290,210,12,fenside-parkwoods,3.315510776,1.206450611,8,46,102,8,0,0,0
324,324,70 pynford cres,fenside-parkwoods,43.758039,-79.318002,1029888,6,2,POINT (635400.4392290849 4846374.181057225),1069,214,512,102,313,63,244,49,3830,7140,2570,1790,1000,270,3950,8145,2465,1545,290,210,12,fenside-parkwoods,3.315510776,1.206450611,16,73,105,12,2,2,0
325,325,301 - 1350 york mills rd,fenside-parkwoods,43.763222,-79.319141,549900,2,1,POINT (635297.0649795906 4846947.970643077),1069,214,512,102,313,63,244,49,3830,7140,2570,1790,1000,270,3950,8145,2465,1545,290,210,12,fenside-parkwoods,3.315510776,1.206450611,15,55,134,11,0,4,0
326,326,1602 - 10 deerlick crt,fenside-parkwoods,43.759433,-79.332085,690000,2,2,POINT (634263.6308011687 4846506.076129392),1069,214,512,102,313,63,244,49,3830,7140,2570,1790,1000,270,3950,8145,2465,1545,290,210,12,fenside-parkwoods,3.315510776,1.206450611,8,46,102,8,0,0,0
327,327,2 sonic way #1708,flemingdon park,43.719497,-79.336408,499000,1,1,POINT (634004.7035777668 4842063.5900466),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,108,flemingdon park,2.473279986,2.830249725,19,48,104,16,3,0,0
328,328,10 gateway blvd #402,flemingdon park,43.709781,-79.332708,499000,2,2,POINT (634324.4549303387 4840990.477837612),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,108,flemingdon park,2.473279986,2.830249725,14,42,110,9,0,4,1
329,329,10 edgecliff golfway #317,flemingdon park,43.719222,-79.326516,560000,3,2,POINT (634802.1436952406 4842049.090732618),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,108,flemingdon park,2.473279986,2.830249725,8,40,94,8,0,0,0
330,330,2809 - 2 sonic way,flemingdon park,43.719497,-79.336408,499900,1,1,POINT (634004.7035777668 4842063.5900466),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,108,flemingdon park,2.473279986,2.830249725,19,48,104,16,3,0,0
331,331,1408 - 725 don mills rd,flemingdon park,43.711436,-79.333347,299000,1,1,POINT (634269.2777164136 4841173.253957829),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,108,flemingdon park,2.473279986,2.830249725,24,45,97,11,7,4,2
332,332,1507 - 60 pavane linkway,flemingdon park,43.711279,-79.322982,400000,2,1,POINT (635104.6671953971 4841172.660460388),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,108,flemingdon park,2.473279986,2.830249725,4,33,100,4,0,0,0
333,333,uph106 - 797 don mills rd,flemingdon park,43.7195,-79.337719,569999,2,1,POINT (633899.0928412669 4842061.804124643),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,108,flemingdon park,2.473279986,2.830249725,19,47,110,17,2,0,0
334,334,740 eglinton ave w #301,forest hill north,43.702079,-79.421814,499000,2,1,POINT (627161.8940866546 4839994.515737115),696,139,172,34,348,70,176,35,1710,3815,1260,1035,835,1300,1800,4220,1415,955,405,1165,55,forest hill north,1.571694987,1.908767302,27,88,139,25,1,1,0
335,335,590 briar hill ave,forest hill north,43.709509,-79.420538,5790000,4,8,POINT (627248.98535234 4840821.679850668),696,139,172,34,348,70,176,35,1710,3815,1260,1035,835,1300,1800,4220,1415,955,405,1165,55,forest hill north,1.571694987,1.908767302,1,43,154,0,0,1,0
336,336,8 park hill road,forest hill north,43.698945,-79.437815,1698000,4,3,POINT (625879.1648661474 4839622.021048459),696,139,172,34,348,70,176,35,1710,3815,1260,1035,835,1300,1800,4220,1415,955,405,1165,55,forest hill north,1.571694987,1.908767302,19,81,202,14,4,1,0
337,337,84 old forest hill rd,forest hill south,43.698984,-79.418189,16950000,7,8,POINT (627460.5388353029 4839656.339712366),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,17,71,161,17,0,0,0
338,338,5 dewbourne ave,forest hill south,43.699375,-79.420442,14850000,6,6,POINT (627278.1655531254 4839696.304256076),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,17,85,149,17,0,0,0
339,339,101 dunloe rd,forest hill south,43.696392,-79.413647,13990000,5,7,POINT (627832.0397564688 4839375.45522977),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,9,69,165,8,0,1,0
340,340,314 rosemary rd,forest hill south,43.696839,-79.421627,10995000,6,9,POINT (627188.0414264566 4839412.827519821),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,7,76,157,7,0,0,0
341,341,474 russell hill rd,forest hill south,43.697789,-79.413426,16895000,5,6,POINT (627846.8795137492 4839530.952310422),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,10,63,154,9,0,1,0
342,342,253 dunvegan rd,forest hill south,43.699453,-79.414977,9885000,7,2,POINT (627718.3647825116 4839713.372088106),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,25,64,157,14,10,1,0
343,343,302 richview ave,forest hill south,43.695952,-79.422548,2799000,4,5,POINT (627115.6992587807 4839312.901332611),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,9,74,164,9,0,0,0
344,344,23 dewbourne ave,forest hill south,43.699157,-79.423254,5995000,8,8,POINT (627052.0375824362 4839667.778945653),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,22,85,139,17,4,0,1
345,345,32 ava rd,forest hill south,43.697906,-79.421226,5995000,6,6,POINT (627218.0984045841 4839531.947974754),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,15,81,155,15,0,0,0
346,346,217 richview ave,forest hill south,43.695007,-79.421605,7695000,6,8,POINT (627193.6877179333 4839209.392236066),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,7,58,185,7,0,0,0
347,347,80 old forest hill rd,forest hill south,43.698893,-79.417749,7995000,5,5,POINT (627496.1867613998 4839646.909475478),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,18,67,167,18,0,0,0
348,348,173 dunvegan rd,forest hill south,43.696803,-79.408729,13800000,4,7,POINT (628227.4714534229 4839428.697247193),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,5,83,225,4,1,0,0
349,349,335 lonsdale rd #406,forest hill south,43.68827,-79.413549,509000,2,1,POINT (627857.1961294374 4838473.545854315),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,34,83,151,18,14,1,1
350,350,67 hillholm rd,forest hill south,43.697374,-79.411721,15500000,7,7,POINT (627985.1535164426 4839487.491474184),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,7,82,161,6,0,1,0
351,351,293 chaplin cres,forest hill south,43.701923,-79.415895,2795000,5,4,POINT (627639.1514630853 4839986.286265806),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,56,forest hill south,2.479874704,6.048692692,27,69,146,14,12,0,1
352,352,30 western battery rd #316,fort york-liberty village,43.639688,-79.412489,549900,1,1,POINT (628045.8773978845 4833079.502241805),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,42,fort york-liberty village,2.339536365,8.97613746,28,154,336,10,17,0,1
353,353,600 fleet st #717,fort york-liberty village,43.636698,-79.400078,748800,2,2,POINT (629053.3384938022 4832766.647736746),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,42,fort york-liberty village,2.339536365,8.97613746,23,113,314,4,13,1,5
354,354,21 grand magazine st #1907,fort york-liberty village,43.636466,-79.402056,799900,2,2,POINT (628894.2829686399 4832737.807386653),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,42,fort york-liberty village,2.339536365,8.97613746,15,104,304,3,8,0,4
355,355,215 fort york blvd #301,fort york-liberty village,43.636466,-79.404588,599900,2,1,POINT (628690.043256074 4832733.878269866),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,42,fort york-liberty village,2.339536365,8.97613746,12,98,269,6,4,0,2
356,356,125 western battery rd #2207,fort york-liberty village,43.639868,-79.416734,895000,3,2,POINT (627703.098330248 4833092.952802697),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,42,fort york-liberty village,2.339536365,8.97613746,47,163,306,15,29,0,3
357,357,86 sloping sky mews #townhouse 6,fort york-liberty village,43.636887,-79.403026,1550000,4,3,POINT (628815.1398395661 4832783.058883544),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,42,fort york-liberty village,2.339536365,8.97613746,18,102,307,6,7,0,5
