,street address,Zip/Postal Code,Latitude,Longitude,Neighbourhood,Region,Price,Bedrooms,Bathrooms,Square Footage,Hospital in area,Railway Station in area,School in area,Supermarket in area,Bus Stop in area,Pub in area,Restaurant in area,Cafe in area,Dentist in area,Fast Food in area,Kindergartens in area,Malls in area,Play Ground in area,Parks in area,Post Office in area
794,414 - 15 Lower Jarvis St,,43.645272,-79.369349,Waterfront Communities East,,525000,1,1,,0,0,4,7,65,18,76,39,0,45,0,0,0,0,2
795,4906 - 2191 Yonge St,,43.705666,-79.39739,Mount Pleasant West,,1290000,3,3,,0,2,6,11,78,10,71,32,3,63,0,0,0,0,5
796,203 - 195 Poplar Plains Rd,,43.682361,-79.402109,Casa Loma,,1499000,1,2,,0,0,6,3,41,1,7,7,1,5,0,0,0,0,0
797,708 - 168 King St E,,43.650812,-79.371199,Moss Park,,695000,2,2,,0,2,7,11,81,21,103,61,0,92,0,0,0,0,7
798,810 - 38 Widmer St,,43.64818,-79.391974,Waterfront Communities West,,588000,2,1,,1,3,12,11,9,29,212,90,0,155,0,0,0,0,5
799,2604 - 500 Sherbourne St,,43.667976,-79.375573,North St. Jamestown,,649000,2,1,,1,3,25,12,54,8,75,27,0,30,0,0,0,0,1
800,411 - 188 Cumberland St,,43.669828,-79.394109,Yorkville,,689000,1,1,,0,4,90,7,72,9,89,50,0,47,0,0,0,0,2
801,84 Pandora Circ,,43.765568,-79.231436,Woburn,,878000,3,1,,0,0,3,1,28,0,10,3,0,23,0,0,0,0,0
802,244 Gowan Avenue,,43.689592,-79.343813,Danforth Village East York,,1145000,3,1,,0,0,4,1,69,1,12,3,0,2,0,0,0,0,0
803,L06 - 73 Richmond St W,,43.650733,-79.382286,Bay Street Corridor,,599900,0,1,,0,8,28,12,63,38,245,148,0,285,0,0,0,0,11
804,2310 - 40 Homewood Ave,,43.664229,-79.375535,Cabbagetown South St. Jamestown,,439900,1,1,,1,3,45,16,57,10,105,43,0,80,0,0,0,0,1
805,604 - 188 Cumberland St,,43.669828,-79.394109,Yorkville,,1200000,3,2,,0,4,90,7,72,9,89,50,0,47,0,0,0,0,2
806,504 - 1103 Leslie Street,,43.720267,-79.347933,Banbury Don Mills,,795000,3,2,,0,0,0,1,22,0,3,0,0,0,0,0,0,0,0
807,46 - 2012 Martin Grove Rd,,43.741867,-79.594194,West Humber Clairville,,709000,4,2,,0,0,10,0,41,0,2,1,0,9,0,0,0,0,0
808,Ph16 - 80 Vanauley St,,43.649677,-79.399231,Kensington Chinatown,,679000,2,1,,1,0,10,15,11,21,245,86,0,99,0,0,0,0,7
809,1504 - 56 Annie Craig Dr,,43.625363,-79.478731,Mimico,,760000,3,1,,0,0,1,1,23,0,12,8,0,9,0,0,0,0,0
810,6 Balfour Ave,,43.69059,-79.300945,East End Danforth,,999000,3,3,,0,2,5,0,58,0,9,7,0,6,0,0,0,0,1
812,58b Tecumseth St,,43.642555,-79.40522,Niagara,,1288800,3,3,,0,0,3,6,21,11,91,35,0,32,0,0,0,0,4
813,1205 - 5795 Yonge St,,43.681624,-79.391716,Newtonbrook East,,799000,2,2,,0,2,5,2,46,2,47,16,1,15,0,0,0,0,3
814,2506 - 33 Mill St,,43.650316,-79.360978,Waterfront Communities East,,679800,2,1,,0,0,4,4,54,3,24,20,0,18,0,0,0,0,0
815,26 Breadner Dr,,43.6931,-79.560049,Willowridge Martingrove Richview,,1149000,4,2,,0,0,4,0,27,0,0,0,0,4,0,0,0,0,0
817,908 - 65 Annie Craig Drive,,43.624631,-79.478535,Mimico,,1650000,3,2,,0,0,1,1,22,0,11,8,0,9,0,0,0,0,0
818,25 Windhill Cres,,43.746687,-79.543139,Humbermede,,799000,4,3,,0,0,4,0,21,0,16,3,0,11,0,0,0,0,0
819,1108 - 10 Torresdale Ave,,43.772736,-79.452183,Westminister Branson,,918000,3,3,,1,0,3,0,16,0,0,1,0,0,0,0,0,0,0
820,1171 Roselawn Ave,,43.699345,-79.454393,Briar Hill Belgravia,,2699000,3,1,,0,0,1,1,33,0,21,5,0,14,0,0,0,0,1
821,801 - 8 Tippett Road,,43.732384,-79.446637,Clanton Park,,459000,1,1,,0,2,4,0,55,0,6,6,0,26,0,0,0,0,0
822,404 Horner Ave,,43.604414,-79.534016,Alderwood,,1499900,3,4,,0,0,2,0,22,0,2,1,0,0,0,0,0,0,0
823,110 Allenby Ave,,43.713629,-79.544542,Elms Old Rexdale,,1399000,6,5,,0,0,1,0,12,0,0,0,0,1,0,0,0,0,0
824,162 Abbeywood Tr,,43.749649,-79.363305,Banbury Don Mills,,2680000,4,4,,0,0,4,1,21,1,8,3,0,6,0,0,0,0,2
825,71 Riverwood Pkwy,,43.64146,-79.493483,Stonegate Queensway,,2399000,5,3,,0,1,3,0,29,0,0,0,0,0,0,0,0,0,0
827,108 - 37 Four Winds Dr,,43.765261,-79.493675,York University Heights,,625000,3,2,,0,1,7,1,42,1,11,3,0,19,0,0,0,0,0
828,3606 - 575 Bloor St E,,43.671713,-79.372389,Rosedale Moore Park,,578000,1,1,,0,2,11,7,54,2,37,13,0,11,0,0,0,0,0
829,1105 - 2067 Lake Shore Boulevard W,,43.631453,-79.431636,Mimico,,750000,2,2,,1,0,2,1,12,1,5,3,0,6,0,0,0,0,0
830,54-175 Trudelle Street,,43.741138,-79.237028,Eglinton East,,800000,4,4,,0,1,3,1,28,0,4,1,0,1,0,0,0,0,0
831,521 The Kingsway,,43.672331,-79.5436,Princess Rosethorn,,2438000,4,3,,0,0,3,0,23,0,0,2,0,5,0,0,0,0,1
832,302 - 99 Foxbar Rd,,43.686594,-79.400463,Yonge St. Clair,,1479000,2,2,,0,1,9,2,43,1,25,9,1,11,0,0,0,0,3
833,44 Ladysbridge Drive,,43.767444,-79.205814,Morningside,,795900,3,2,,0,0,3,0,15,0,1,0,0,3,0,0,0,0,2
834,3036 - 68 Corporate Drive,,43.780535,-79.251006,Woburn,,639900,3,2,,0,0,1,0,42,0,8,9,0,40,0,0,0,0,3
835,36 Ridge Road,,43.722761,-79.49388,Downsview Roding Cfb,,779000,1,1,,1,0,7,1,17,0,3,2,2,1,0,0,0,0,0
836,48 Dubray Ave,,43.729476,-79.479441,Downsview Roding Cfb,,1298000,3,3,,0,0,3,1,26,0,3,2,0,8,0,0,0,0,1
837,512 - 55 East Liberty,,43.638615,-79.412742,Niagara,,799000,2,2,,0,1,0,3,31,6,41,29,0,22,0,0,0,0,1
838,Th1 - 220 George St,,43.655797,-79.373035,Moss Park,,1500000,3,3,,0,3,41,16,61,22,139,78,0,134,0,0,0,0,6
839,1 - 130 Clinton St,,43.657285,-79.414971,Palmerston Little Italy,,998000,3,2,,0,1,10,5,26,9,110,41,0,36,0,0,0,0,0
840,293 Chaplin Cres,,43.701923,-79.415895,Forest Hill South,,2795000,5,4,,0,0,4,1,39,2,15,5,0,3,0,0,0,0,0
841,1109 - 2645 Kipling Ave W,,43.746807,-79.583798,Mount Olive Silverstone Jamestown,,479900,2,2,,0,0,6,0,27,0,5,2,0,17,0,0,0,0,2
842,407 - 10 Meadowglen Pl,,43.774291,-79.229879,Woburn,,499900,2,1,,0,0,7,0,23,0,9,3,0,17,0,0,0,0,0
843,26 Dellbrook Crescent,,43.755306,-79.573696,Humber Summit,,1100000,4,2,,0,0,3,0,13,0,5,1,0,4,0,0,0,0,0
844,716 - 20 Dean Park Road,,43.696626,-79.340371,Rouge,,614900,2,2,,0,0,1,1,43,1,8,1,0,1,0,0,0,0,0
845,10 Cedar Springs Grove,,43.768408,-79.45904,Bathurst Manor,,1550000,4,3,,0,0,3,0,29,0,1,1,0,1,0,0,0,0,0
846,605 - 55 Delisle Ave,,43.688292,-79.397092,Yonge St. Clair,,3195000,3,3,,0,1,8,3,44,3,30,10,1,12,0,0,0,0,3
847,82 Roseneath Gdns,,43.684602,-79.435774,Oakwood Vaughan,,999000,4,2,,0,0,7,0,37,3,37,16,0,12,0,0,0,0,0
848,7 Woodycrest Ave,,43.680213,-79.34178,Danforth,,1388000,5,3,,0,2,7,3,52,2,31,11,0,12,0,0,0,0,0
849,50 St Andrews Boulevard,,43.686034,-79.374469,Kingsview Village The Westway,,1199900,4,2,,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0
850,114 - 371 Orton Park Rd,,43.779744,-79.215376,Morningside,,699000,3,2,,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0
851,105 - 39 Pemberton Ave,,43.781088,-79.412829,Newtonbrook East,,624000,1,1,,0,1,6,1,80,1,66,18,0,13,0,0,0,0,1
852,32 Farley Cres,,43.681564,-79.561956,Willowridge Martingrove Richview,,1299000,4,3,,0,0,8,0,41,0,0,3,0,2,0,0,0,0,0
853,31 Taunton Rd,,43.70712,-79.38803,Mount Pleasant East,,1100000,3,2,,0,0,5,4,46,4,33,13,3,18,0,0,0,0,2
854,612 - 3237 Bayview Ave,,43.684212,-79.365215,Bayview Woods Steeles,,619000,3,2,,0,0,1,0,13,0,0,2,1,0,0,0,0,0,0
855,627 - 150 Logan Avenue,,43.658054,-79.341682,South Riverdale,,1300000,3,2,,0,0,3,1,20,5,30,13,0,12,0,0,0,0,0
856,6 Neelands Cres,,43.792673,-79.205176,Morningside,,990000,4,3,,0,0,2,1,28,0,1,0,0,3,0,0,0,0,0
857,70 Watney Cres,,43.744208,-79.504555,Glenfield Jane Heights,,975000,4,3,,0,0,12,2,31,0,0,0,0,0,0,0,0,0,0
858,2 - 7 Warwick Ave,,43.694839,-79.42456,Humewood Cedarvale,,592000,2,1,,0,0,3,1,36,1,17,3,0,6,0,0,0,0,1
859,17 Chapais Cres,,43.782877,-79.142635,Centennial Scarborough,,1247300,4,3,,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1
860,28 Joel Swirsky Blvd,,43.746583,-79.45106,Clanton Park,,2599900,5,6,,0,0,5,0,25,0,5,2,0,3,0,0,0,0,0
861,1004 - 10 Park Lawn Rd,,43.623213,-79.483931,Mimico,,689999,2,2,,0,0,2,1,27,0,15,10,0,15,0,0,0,0,0
862,939 - 18 Mondeo Dr,,43.76543,-79.288231,Dorset Park,,499975,1,1,,0,0,0,1,30,1,6,3,0,2,0,0,0,0,0
863,4308 - 8 Eglinton Ave E,,43.707141,-79.397703,Mount Pleasant West,,758000,2,2,,0,1,6,10,65,9,69,32,3,60,0,0,0,0,4
864,80 Shandon Drive,,43.767431,-79.31443,Wexford Maryvale,,1379900,7,4,,0,0,6,0,18,1,2,1,0,1,0,0,0,0,0
865,8 Park Hill Road,,43.698945,-79.437815,Forest Hill North,,1698000,4,3,,0,1,7,2,36,1,20,2,0,12,0,0,0,0,0
866,186 Silverthorn Ave,,43.678699,-79.461834,Weston Pellam Park,,1099000,3,3,,0,0,1,2,45,1,17,3,0,6,0,0,0,0,0
867,1009 - 714 The West Mall W,,43.655688,-79.57154,Eringate Centennial West Deane,,573900,3,2,,0,0,4,0,31,0,0,0,0,2,0,0,0,0,1
868,1408 - 725 Don Mills Rd,,43.711436,-79.333347,Flemingdon Park,,299000,1,1,,0,0,4,1,32,0,4,0,0,3,0,0,0,0,1
869,1001 - 30 Old Mill Rd,,43.651158,-79.492337,Kingsway South,,2995000,3,3,,0,2,1,0,25,2,13,5,1,4,0,0,0,0,0
870,1028 - 125 Omni Dr,,43.771029,-79.260134,Bendale,,438000,1,1,,0,0,2,2,52,1,5,10,0,38,0,0,0,0,2
871,3202 - 8 York St,,43.640486,-79.380812,Waterfront Communities West,,1098000,2,2,,0,3,0,10,32,14,76,69,0,136,0,0,0,0,5
872,297 Bain Avenue,,43.67298,-79.341437,Blake Jones,,1399000,3,2,,0,2,8,4,43,2,25,19,0,25,0,0,0,0,0
873,48 Ardgowan Cres,,43.812243,-79.271403,Agincourt North,,898000,4,3,,0,0,7,0,34,0,7,0,0,0,0,0,0,0,0
874,18 Epsom Ave,,43.691601,-79.308027,Woodbine Lumsden,,1549000,4,3,,0,2,3,0,60,2,8,6,0,5,0,0,0,0,1
875,122 Barker Ave,,43.694213,-79.317341,Danforth Village East York,,1349000,3,3,,1,0,5,0,54,0,3,2,0,1,0,0,0,0,0
876,1507 - 60 Pavane Linkway,,43.711279,-79.322982,Flemingdon Park,,400000,2,1,,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0
877,316 - 60 Southport St,,43.638786,-79.473838,High Park Swansea,,858000,3,2,,0,0,1,0,30,0,0,1,0,1,0,0,0,0,0
878,413 - 835 St Clair Ave W,,43.68015,-79.431791,Wychwood,,669000,1,1,,0,0,4,1,39,3,42,14,0,11,0,0,0,0,0
879,11 Prince Rupert Ave,,43.658463,-79.453849,High Park North,,1849000,4,4,,0,3,7,4,49,7,24,16,0,25,0,0,0,0,1
880,418 - 150 Sudbury St,,43.641504,-79.424224,Little Portugal,,599900,2,1,,0,1,3,8,38,7,81,32,0,37,0,0,0,0,2
881,100 Roe Ave,,43.733405,-79.41572,Lawrence Park North,,3188800,5,5,,0,0,1,1,33,1,26,5,0,6,0,0,0,0,0
882,21 - 115 Long Branch Ave,,43.591894,-79.532985,Long Branch,,799000,2,3,,0,0,3,0,12,3,6,5,0,10,0,0,0,0,1
883,710 - 108 Peter St,,43.647679,-79.393277,Waterfront Communities West,,588000,2,1,,0,3,12,13,8,29,215,78,0,133,0,0,0,0,6
884,619 - 96 Strachan Ave,,43.64106,-79.411892,Niagara,,798000,2,2,,0,1,3,4,28,7,54,35,0,28,0,0,0,0,2
885,418 - 135 Village Green Sq,,43.777872,-79.280751,Agincourt South Malvern West,,549000,2,2,,0,1,0,1,28,0,8,5,0,9,0,0,0,0,0
886,181 Earlscourt Ave,,43.682609,-79.449359,Corso Italia Davenport,,799900,3,2,,0,0,4,1,41,0,26,11,0,6,0,0,0,0,0
887,501 - 9 Valhalla Inn Rd,,43.641041,-79.559565,Islington City Centre West,,549000,2,1,,0,0,3,0,47,0,4,4,0,5,0,0,0,0,0
888,702 - 4 The Kingsway,,43.635076,-79.472421,Kingsway South,,2698000,2,3,,0,0,0,0,29,0,1,1,0,1,0,0,0,0,0
889,502 - 31 Four Winds Dr,,43.765261,-79.493675,York University Heights,,545000,2,1,,0,1,7,1,42,1,11,3,0,19,0,0,0,0,0
891,120 Neilson Dr,,43.63417,-79.567166,Markland Wood,,1848000,4,5,,0,0,3,0,31,0,4,1,0,4,0,0,0,0,0
893,91 Hollyberry Tr,,43.80804,-79.348956,Hillcrest Village,,1125000,4,2,,0,0,4,0,30,0,2,0,0,0,0,0,0,0,0
894,302 - 36 Zorra St,,43.663368,-79.324904,Islington City Centre West,,565000,2,1,,0,0,4,1,29,4,13,2,0,8,0,0,0,0,0
895,43 Snowshoe Millway,,43.750779,-79.380064,St. Andrew Windfields,,1399900,4,3,,0,0,3,1,18,0,1,2,0,3,0,0,0,0,0
896,314 - 60 George Butchart Dr,,43.736561,-79.483201,Downsview Roding Cfb,,505000,1,1,,0,0,3,0,20,0,3,0,0,4,0,0,0,0,0
897,303 - 70 Old Sheppard Ave,,43.778274,-79.336511,Pleasant View,,520000,2,1,,0,0,3,1,15,1,7,4,0,19,0,0,0,0,0
898,3105 - 30 Nelson St,,43.649062,-79.388476,Waterfront Communities West,,599800,2,1,,2,4,11,11,28,30,222,125,0,208,0,0,0,0,8
899,1103 - 10 Dean Park Rd,,43.804217,-79.168775,Rouge,,579900,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,100 Rusty Crestway,,43.788441,-79.355423,Don Valley Village,,859000,3,2,,0,0,7,2,42,2,5,2,0,6,0,0,0,0,1
901,3203 - 180 University Avenue,,43.648996,-79.386154,Bay Street Corridor,,1559000,2,2,,1,7,9,13,42,34,214,125,0,267,0,0,0,0,10
902,805 - 160 Vanderhoof Avenue,,43.714359,-79.353187,Thorncliffe Park,,659999,2,2,,0,0,0,0,22,0,2,3,0,0,0,0,0,0,0
903,521 - 255 The Donway W,,43.739826,-79.346034,Banbury Don Mills,,729000,2,2,,0,0,5,2,43,1,15,6,0,13,0,0,0,0,1
904,4005 - 319 Jarvis St,,43.659814,-79.375308,Moss Park,,735000,1,1,,1,3,45,15,52,14,126,65,0,135,0,0,0,0,3
905,258 Byng Ave E,,43.780324,-79.398837,Willowdale East,,1598000,4,2,,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0
906,118 High Park Ave,,43.657524,-79.467411,High Park North,,1988000,8,3,,0,2,5,0,50,4,26,9,0,11,0,0,0,0,2
907,127 Weir Cres,,43.773648,-79.196582,West Hill,,1150000,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,1510 - 35 Hayden St E,,43.66955,-79.384654,Church Yonge Corridor,,655000,1,1,,2,4,50,14,69,14,129,66,0,104,0,0,0,0,3
909,1602 - 10 Deerlick Crt,,43.759433,-79.332085,Parkwoods Donalda,,690000,2,2,,0,0,2,0,38,0,0,1,0,4,0,0,0,0,1
910,221 - 251 Jarvis St,,43.657325,-79.374332,Moss Park,,488000,1,1,,0,2,46,13,47,20,142,75,0,139,0,0,0,0,7
911,Gph3 - 8 Widmer St,,43.646752,-79.391805,Waterfront Communities West,,1290000,3,2,,0,3,11,10,9,31,177,83,0,147,0,0,0,0,5
912,161 August Avenue,,43.652934,-79.401168,Oakridge,,1279000,5,4,,3,0,36,9,11,18,233,79,0,93,0,0,0,0,7
913,354 Ranee Ave,,43.722078,-79.455298,Yorkdale Glen Park,,2688000,5,5,,0,1,2,2,46,0,21,9,0,35,0,0,0,0,1
914,7b Clintwood Gate,,43.748509,-79.312891,Parkwoods Donalda,,898000,3,3,,0,0,7,0,34,0,5,2,0,13,0,0,0,0,1
915,21 Treelawn Pkwy,,43.711385,-79.470803,Maple Leaf,,1398000,4,4,,0,0,2,1,37,0,2,2,1,6,0,0,0,0,1
916,1006 Mount Pleasant Rd,,43.714199,-79.392613,Mount Pleasant East,,999000,3,1,,0,0,7,8,42,7,44,21,2,34,0,0,0,0,2
917,5 Rosehill Ave 607,,43.686128,-79.392887,Rosedale Moore Park,,889000,2,2,,0,2,7,3,35,2,38,11,1,13,0,0,0,0,3
918,1717 - 4725 Sheppard Ave E,,43.790016,-79.254657,Agincourt South Malvern West,,417171,2,1,,0,0,3,0,35,0,6,3,0,4,0,0,0,0,1
919,1222 - 75 Bamburgh Circ,,43.815063,-79.327295,Steeles,,615000,2,2,,0,0,4,2,35,0,24,0,0,0,0,0,0,0,0
920,1511 - 70 Temperance St,,43.650465,-79.382209,Bay Street Corridor,,850000,3,2,,0,8,28,13,62,40,247,145,0,281,0,0,0,0,11
921,3 Langevin Cres,,43.780088,-79.146196,Centennial Scarborough,,1267800,4,3,,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
922,48 Westbrook Ave,,43.693539,-79.306305,Woodbine Lumsden,,1099000,3,3,,0,1,5,0,46,0,6,4,0,4,0,0,0,0,0
923,408 - 155 Legion Rd N,,43.623942,-79.488447,Mimico,,550000,1,1,,0,0,2,1,29,0,12,6,0,11,0,0,0,0,0
924,1102 - 20 Laidlaw St,,43.640503,-79.426858,South Parkdale,,745000,3,1,,1,0,4,5,28,5,43,25,0,27,0,0,0,0,0
925,149 Sharpecroft Blvd,,43.750414,-79.489371,York University Heights,,995900,4,2,,0,0,3,3,58,0,7,1,0,6,0,0,0,0,1
926,37 Holley Ave,,43.706346,-79.52964,Weston,,825000,3,2,,0,0,1,1,39,0,7,2,0,6,0,0,0,0,0
927,Unit 12 - 57 Finch Avenue W,,43.778324,-79.420761,Willowdale West,,799999,3,3,,0,1,6,1,58,1,60,17,0,13,0,0,0,0,1
928,409 - 3 Rowntree Rd,,43.681222,-79.460569,Mount Olive Silverstone Jamestown,,650000,2,2,,0,0,1,0,39,0,17,3,0,6,0,0,0,0,0
929,Th1 - 51 Florence St,,43.64541,-79.431799,Little Portugal,,1380000,3,4,,0,0,7,5,29,6,52,29,0,35,0,0,0,0,3
930,52 Acton Ave,,43.760296,-79.449789,Bathurst Manor,,1449900,5,3,,0,0,2,0,19,0,3,0,0,3,0,0,0,0,0
931,73 Pettibone Sq,,43.798185,-79.329407,L'amoreaux,,898000,3,2,,0,0,5,0,36,0,1,1,0,2,0,0,0,0,1
932,4011 - 395 Bloor St E,,43.672002,-79.377438,North St. Jamestown,,499000,2,1,,1,3,19,7,52,7,41,19,0,33,0,0,0,0,0
933,2410 - 5500 Yonge Street,,43.710282,-79.398838,Willowdale West,,888000,2,2,,0,1,5,9,58,6,64,26,2,50,0,0,0,0,4
934,622 - 859 The Queensway,,43.624262,-79.510293,Stonegate Queensway,,699000,3,2,,0,0,2,0,45,1,11,8,1,12,0,0,0,0,1
935,1906 - 55 East Liberty Street,,43.638615,-79.412742,Niagara,,950000,2,2,,0,1,0,3,31,6,41,29,0,22,0,0,0,0,1
936,Uph106 - 797 Don Mills Rd,,43.7195,-79.337719,Flemingdon Park,,569999,2,1,,0,0,0,2,29,0,11,0,0,4,0,0,0,0,1
937,5 - 205 Bonis Ave,,43.672038,-79.345604,Tam O'shanter Sullivan,,899900,3,2,,0,1,12,3,30,2,54,22,0,22,0,0,0,0,0
938,Ph17 - 2111 Lake Shore Blvd W,,43.628942,-79.477778,Mimico,,1475000,2,2,,0,0,0,1,24,0,11,8,0,8,0,0,0,0,0
939,54 Flintridge Rd,,43.744651,-79.279067,Dorset Park,,988000,7,4,,0,0,5,2,35,0,6,3,0,9,0,0,0,0,1
940,86 Blossom Cres,,43.750556,-79.524858,Glenfield Jane Heights,,799999,4,2,,0,0,3,0,10,0,4,1,0,8,0,0,0,0,0
941,104 - 225 The Donway W,,43.733391,-79.347625,Banbury Don Mills,,1435000,2,3,,0,0,5,3,52,1,15,7,0,8,0,0,0,0,1
942,405 - 2464 Weston Road,,43.708257,-79.534202,Weston,,405000,1,1,,0,0,0,1,30,0,4,1,0,4,0,0,0,0,0
944,811 - 33 Shore Breeze Drive,,43.623886,-79.479223,Mimico,,699000,2,2,,0,0,1,1,23,0,11,8,0,9,0,0,0,0,0
945,613 Old Weston Rd,,43.678775,-79.464784,Weston Pellam Park,,1088000,4,4,,0,0,1,3,45,2,24,6,0,18,0,0,0,0,1
946,928 - 251 Jarvis Street,,43.657325,-79.374332,Moss Park,,589900,2,1,,0,2,46,13,47,20,142,75,0,139,0,0,0,0,7
947,1205 - 6 Eva Rd,,43.639707,-79.563077,Etobicoke West Mall,,509000,1,1,,0,0,3,0,48,1,4,4,0,5,0,0,0,0,0
948,169 Kennard Ave,,43.759786,-79.46168,Bathurst Manor,,1649900,5,3,,0,0,4,2,37,0,2,1,0,5,0,0,0,0,0
949,518 - 1060 Sheppard Ave W,,43.756448,-79.435498,York University Heights,,670000,2,2,,0,0,1,1,21,0,5,1,0,6,0,0,0,0,1
950,21 Cambridge Avenue,,43.676518,-79.359986,Playter Estates Danforth,,1850000,4,3,,0,1,9,2,23,3,18,11,1,12,0,0,0,0,1
951,48d Crawford St,,43.642757,-79.414423,Niagara,,979000,2,3,,0,1,3,4,28,9,79,39,0,30,0,0,0,0,2
952,503 - 75 Dalhousie St,,43.655627,-79.375858,Church Yonge Corridor,,629900,3,1,,0,4,44,13,61,27,171,97,0,167,0,0,0,0,10
953,2114 - 158 Front Street,,43.650304,-79.368781,Moss Park,,528000,1,1,,0,0,6,9,72,16,89,45,0,52,0,0,0,0,5
954,2405 - 36 Zorra St,,43.619778,-79.521779,Islington City Centre West,,600000,3,2,,0,0,0,1,36,1,5,8,0,10,0,0,0,0,0
955,818 - 1 Bedford Rd,,43.668551,-79.397124,Yorkville,,878000,2,1,,0,4,120,2,65,7,57,41,0,39,0,0,0,0,0
956,69 Laing Street,,43.663451,-79.3269,Greenwood Coxwell,,1075000,3,2,,0,0,4,1,31,4,13,3,0,8,0,0,0,0,0
957,919 - 38 Joe Shuster Way,,43.640417,-79.424649,South Parkdale,,399990,1,1,,0,1,2,6,35,6,65,30,0,29,0,0,0,0,1
958,303 - 18 Pemberton Ave,,43.781492,-79.413051,Newtonbrook East,,580000,2,1,,0,1,6,1,80,1,65,19,0,14,0,0,0,0,1
959,906 - 47 Mutual St,,43.654927,-79.374681,Church Yonge Corridor,,549900,2,1,,0,3,41,14,66,25,158,89,0,160,0,0,0,0,9
960,3909 - 11 Wellesley St W,,43.664526,-79.385583,Bay Street Corridor,,724900,2,1,,5,6,64,17,73,17,162,96,0,137,0,0,0,0,4
961,1401 - 55 Charles St E,,43.668965,-79.383546,Church Yonge Corridor,,799000,1,1,,2,5,48,16,68,16,132,70,0,106,0,0,0,0,3
962,425 Cranbrooke Avenue,,43.725527,-79.419632,Bedford Park Nortown,,2695000,3,5,,0,0,2,2,29,0,18,4,0,7,0,0,0,0,1
963,905 - 10 Dean Park Road,,43.804217,-79.168775,Rouge,,529888,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,18 - 73 Driftwood Ave,,43.940271,-79.468319,Glenfield Jane Heights,,618000,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,S319 - 120 Bayview Ave,,43.74281,-79.383272,Waterfront Communities East,,468000,0,1,,0,0,2,1,25,0,1,2,0,3,0,0,0,0,0
967,4610 - 138 Downes Street,,43.644513,-79.370966,Waterfront Communities East,,579000,0,1,,0,1,4,8,64,18,85,48,0,73,0,0,0,0,4
968,903 - 1103 Leslie St,,43.720267,-79.347933,Banbury Don Mills,,698000,2,2,,0,0,0,1,22,0,3,0,0,0,0,0,0,0,0
969,15 Wantanopa Crescent,,43.765039,-79.233239,Woburn,,1338800,5,4,,0,0,4,0,26,0,10,3,0,17,0,0,0,0,0
970,28 Wuthering Heights Road,,43.782178,-79.129475,West Rouge,,899900,3,4,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
971,458 Donlands Ave,,43.695206,-79.343583,Old East York,,899900,3,2,,0,0,2,1,62,1,7,3,0,2,0,0,0,0,0
972,601 - 115 Antibes Dr,,43.779571,-79.445886,Westminister Branson,,770000,2,2,,1,0,5,0,34,0,1,4,0,3,0,0,0,0,0
973,1310 - 55 Ontario St,,43.6535,-79.366255,Moss Park,,565000,1,1,,0,0,9,8,66,7,59,36,0,37,0,0,0,0,1
974,1104 - 270 Dufferin St,,43.638483,-79.427467,South Parkdale,,699000,2,2,,1,1,4,4,27,5,43,22,0,26,0,0,0,0,0
975,Lph14 - 270 Dufferin St,,43.638483,-79.427467,South Parkdale,,999000,4,2,,1,1,4,4,27,5,43,22,0,26,0,0,0,0,0
976,206 Brandon Ave,,43.668907,-79.447512,Dovercourt Wallace Emerson Junction,,1198000,4,3,,0,0,5,3,59,2,18,12,0,6,0,0,0,0,1
977,1103 - 123 Portland Street,,43.646104,-79.400477,Waterfront Communities West,,1189900,2,2,,1,0,4,13,10,17,178,66,0,76,0,0,0,0,9
978,105 Gilroy Dr,,43.763739,-79.281836,Dorset Park,,999999,5,2,,0,0,0,1,26,0,6,5,0,1,0,0,0,0,0
979,311 Holmes Avenue,,43.782536,-79.392457,Willowdale East,,3388000,6,8,,0,0,1,1,29,0,0,0,0,0,0,0,0,0,0
980,608 - 68 Merton St,,43.696825,-79.39399,Mount Pleasant West,,579000,1,1,,0,2,4,4,50,6,43,14,1,19,0,0,0,0,4
981,74 Natal Ave,,43.712217,-79.253922,Birchcliffe Cliffside,,1049000,5,2,,0,1,3,3,51,1,6,0,0,9,0,0,0,0,1
982,5 - 369 Albany Avenue,,43.676334,-79.414275,Casa Loma,,989000,2,1,,0,2,8,1,53,1,26,11,0,15,0,0,0,0,0
984,70 Don River Boulevard,,43.758226,-79.433172,Lansing Westgate,,3545000,4,3,,0,0,1,1,19,0,4,1,0,3,0,0,0,0,1
985,204 - 123 Portland Street,,43.646104,-79.400477,Waterfront Communities West,,599900,1,1,,1,0,4,13,10,17,178,66,0,76,0,0,0,0,9
