osm_id,code,fclass,name,type,geometry,Latitude,Longitude
10070560,1500,building,,school,"POLYGON ((-79.4061557 43.6564523, -79.4061317 43.6565162, -79.4060839 43.6565068, -79.4060513 43.6565931, -79.4058592 43.6565552, -79.4058515 43.6565756, -79.4058142 43.6565683, -79.4057797 43.6566598, -79.4055872 43.6566218, -79.4055824 43.6566347, -79.4055487 43.6566281, -79.4055136 43.6567211, -79.4053052 43.65668, -79.4053274 43.656621, -79.4052874 43.6566131, -79.4053154 43.6565386, -79.4053546 43.6565463, -79.4053993 43.6564279, -79.405597 43.6564669, -79.405608 43.6564378, -79.4054974 43.656416, -79.4055255 43.6563413, -79.4056356 43.656363, -79.4056651 43.6562846, -79.4056211 43.6562759, -79.4056559 43.6561837, -79.4057112 43.6561947, -79.4057246 43.6561592, -79.4059588 43.6562054, -79.4059681 43.6561806, -79.406 43.6561869, -79.4060497 43.6561967, -79.4059897 43.6563561, -79.4061295 43.6563837, -79.406124 43.6563982, -79.4061072 43.6564428, -79.4061557 43.6564523))",43.65644778,-79.40573532
10334994,1500,building,Munk School of Global Affairs & Public Policy,university,"POLYGON ((-79.3971269 43.665291, -79.3970469 43.6653077, -79.3970529 43.6653231, -79.3969561 43.6653428, -79.3969544 43.6653385, -79.3968224 43.6653663, -79.3968236 43.6653692, -79.3967586 43.665383, -79.3967574 43.66538, -79.3966331 43.6654062, -79.3966344 43.6654093, -79.3965384 43.6654291, -79.3964944 43.6653172, -79.3965069 43.6653146, -79.3965027 43.6653041, -79.3964514 43.6653148, -79.3964377 43.6652803, -79.3964491 43.665278, -79.3964459 43.6652698, -79.3964192 43.6652753, -79.3963903 43.6652021, -79.3963952 43.6652011, -79.3963609 43.6651147, -79.3963547 43.6651159, -79.3963457 43.6650921, -79.3963361 43.6650665, -79.3963414 43.6650655, -79.3963058 43.6649755, -79.3963003 43.6649766, -79.3962722 43.6649047, -79.396295 43.6649, -79.3962917 43.6648917, -79.3962788 43.6648944, -79.3962716 43.6648763, -79.3962661 43.6648625, -79.396315 43.6648523, -79.3963085 43.6648363, -79.3962935 43.6648392, -79.3962796 43.6648002, -79.3962484 43.6647262, -79.3963403 43.6647076, -79.3963417 43.6647113, -79.3964706 43.6646853, -79.3964691 43.6646814, -79.3965384 43.6646678, -79.3965397 43.6646713, -79.3966686 43.6646453, -79.3966675 43.6646424, -79.3967639 43.6646229, -79.3967693 43.664637, -79.3968537 43.66462, -79.3968873 43.6647069, -79.3968029 43.664724, -79.3968072 43.6647354, -79.3967106 43.664755, -79.3967096 43.6647518, -79.3966056 43.6647729, -79.3965806 43.6647779, -79.3965818 43.6647812, -79.3965127 43.664795, -79.3965115 43.6647919, -79.3963939 43.6648156, -79.3963841 43.6648176, -79.3963851 43.6648204, -79.3963889 43.6648306, -79.3964016 43.664828, -79.3964172 43.6648674, -79.3964047 43.66487, -79.3964075 43.6648771, -79.3964235 43.6648738, -79.3964516 43.6649457, -79.3964466 43.6649468, -79.3964826 43.6650377, -79.3964885 43.6650365, -79.3965071 43.6650859, -79.3965021 43.6650869, -79.3965359 43.6651722, -79.3965427 43.6651708, -79.3965715 43.665244, -79.3965598 43.6652464, -79.3965624 43.6652528, -79.3965737 43.6652505, -79.396588 43.6652863, -79.3965761 43.6652887, -79.3965804 43.6652995, -79.3965904 43.6652975, -79.3965924 43.6653027, -79.3967157 43.6652767, -79.3967131 43.6652703, -79.3967781 43.6652565, -79.3967807 43.665263, -79.3969141 43.6652349, -79.3969118 43.665229, -79.3970085 43.6652093, -79.3970118 43.6652175, -79.397091 43.665201, -79.3971269 43.665291))",43.66503637,-79.39659365
10334995,1500,building,Claude T. Bissell Building,university,"POLYGON ((-79.3996182 43.6650714, -79.3995284 43.6651398, -79.3995358 43.6651548, -79.3995056 43.6651771, -79.3994895 43.6651723, -79.3994852 43.6651755, -79.3994402 43.6652087, -79.3991294 43.6651547, -79.3991111 43.6651102, -79.3991093 43.6651058, -79.3990909 43.6651036, -79.3990794 43.6650728, -79.3990921 43.6650625, -79.3990526 43.6649675, -79.3991415 43.6649117, -79.3992597 43.6649331, -79.3993391 43.6648674, -79.3993588 43.6648531, -79.3993648 43.6648487, -79.3994245 43.6648579, -79.3994268 43.6648651, -79.3994334 43.6648854, -79.3994713 43.6649694, -79.3995853 43.664986, -79.3996182 43.6650714))",43.66504223,-79.39933085
10334996,1500,building,University of Toronto Schools,school,"POLYGON ((-79.4032529 43.6666035, -79.402944 43.6666694, -79.402957 43.6667011, -79.4026674 43.666763, -79.4026537 43.6667295, -79.4024176 43.66678, -79.4024212 43.6667887, -79.402409 43.6668035, -79.4023865 43.6668081, -79.402289 43.6668281, -79.4022646 43.6668331, -79.4022448 43.6668257, -79.4022414 43.6668175, -79.4020053 43.6668682, -79.4020199 43.6669039, -79.40173 43.6669661, -79.401685 43.6668564, -79.4016586 43.6668528, -79.4016526 43.6668352, -79.401647 43.6668187, -79.4016676 43.6668073, -79.4015685 43.6665588, -79.4018039 43.6665097, -79.4017792 43.6664478, -79.4017038 43.6664635, -79.4016348 43.6662906, -79.4019411 43.6662266, -79.4020506 43.6665008, -79.4023656 43.666435, -79.4023953 43.6665094, -79.4024213 43.6665745, -79.4028191 43.6664913, -79.4028123 43.6664744, -79.4028672 43.6664629, -79.4028715 43.6664734, -79.4029165 43.6664638, -79.4027742 43.6661146, -79.4030311 43.6660598, -79.4031781 43.66642, -79.4031924 43.6664553, -79.4032018 43.6664782, -79.4032529 43.6666035))",43.66656212,-79.4023527
10336055,1500,building,Simcoe Hall,university,"POLYGON ((-79.39627 43.6610485, -79.3960746 43.6610889, -79.396022 43.6609543, -79.3960048 43.6609783, -79.396001 43.6609835, -79.3959666 43.6609698, -79.3959608 43.6609778, -79.3959145 43.6609597, -79.3959206 43.6609515, -79.3958864 43.6609381, -79.3958893 43.6609335, -79.3959021 43.6609132, -79.3957883 43.6609372, -79.3957344 43.660799, -79.3956749 43.6606472, -79.395658 43.6606035, -79.3956536 43.6605921, -79.3956286 43.6605274, -79.3957627 43.6604979, -79.3957771 43.6605352, -79.3958377 43.6605225, -79.3958069 43.6604494, -79.3960041 43.6604056, -79.3962099 43.6609033, -79.39627 43.6610485))",43.66074229,-79.39595019
10443759,1500,building,Ted Rogers School of Management,university,"POLYGON ((-79.3835112 43.6556261, -79.3831493 43.655703, -79.3829185 43.655752, -79.3823795 43.6558706, -79.3822981 43.6558891, -79.3820215 43.6552327, -79.3819491 43.6550449, -79.3819441 43.6550327, -79.3822102 43.6549746, -79.3823692 43.6549399, -79.3823741 43.6549524, -79.3824596 43.6551397, -79.3832464 43.6549727, -79.3832594 43.6550049, -79.3835112 43.6556261))",43.65539574,-79.38271249
10725629,1500,building,Ontario Institute for Studies in Education (University of Toronto),university,"POLYGON ((-79.399206 43.6688278, -79.3990296 43.6688663, -79.398736 43.6689304, -79.3985784 43.66855, -79.3984928 43.6685712, -79.3984307 43.6685866, -79.3983702 43.6684311, -79.3981996 43.6679921, -79.3983912 43.6679512, -79.3984285 43.6679432, -79.3985895 43.6679088, -79.3988242 43.6684792, -79.3990364 43.6684315, -79.399206 43.6688278))",43.66843888,-79.39867901
12000624,1500,building,Edward Johnson Building,university,"POLYGON ((-79.3949629 43.6668848, -79.3944536 43.6669943, -79.3941862 43.6663435, -79.3943462 43.6663091, -79.3943263 43.6662606, -79.3945311 43.6662166, -79.3945519 43.6662671, -79.3946964 43.666236, -79.3947797 43.6664388, -79.3949629 43.6668848))",43.66660423,-79.39457057
12000629,1500,building,Flavelle House,university,"POLYGON ((-79.3942235 43.6661083, -79.3941484 43.6661266, -79.3941584 43.6661512, -79.3941853 43.6661573, -79.3941931 43.6661794, -79.3941757 43.6661937, -79.3942016 43.6662572, -79.3940493 43.6662851, -79.3940172 43.6661983, -79.3939953 43.6661953, -79.3939876 43.6662131, -79.3938968 43.6662002, -79.3939052 43.666186, -79.3938501 43.666179, -79.3938415 43.6662108, -79.3936922 43.6661839, -79.393707 43.6661452, -79.3937194 43.6661126, -79.3936496 43.6660993, -79.3935927 43.6660885, -79.3936281 43.6659892, -79.39374 43.6660101, -79.3937418 43.6660065, -79.3937702 43.6660109, -79.3937795 43.6659999, -79.3937957 43.6660017, -79.3937974 43.6659864, -79.3938543 43.6659982, -79.3938496 43.6660196, -79.3939747 43.6660423, -79.3940081 43.6660356, -79.3940308 43.6659997, -79.3941138 43.6659813, -79.394127 43.6660083, -79.3941807 43.6659954, -79.3942235 43.6661083))",43.66611186,-79.39394159
12000657,1500,building,Falconer Hall,university,"POLYGON ((-79.394155 43.666764, -79.3940835 43.6667804, -79.3940954 43.6668074, -79.3938144 43.6668718, -79.3937726 43.6667765, -79.3937578 43.6667799, -79.3937458 43.6667525, -79.3937433 43.6667468, -79.3937139 43.6666797, -79.3937695 43.666667, -79.3937565 43.6666373, -79.3937518 43.6666265, -79.3940635 43.666555, -79.394155 43.666764))",43.66671323,-79.39393496
