,street address,Zip/Postal Code,Latitude,Longitude,Neighbourhood,Region,Price,Bedrooms,Bathrooms,Square Footage,Hospital in area,Railway Station in area,School in area,Supermarket in area,Bus Stop in area,Pub in area,Restaurant in area,Cafe in area,Dentist in area,Fast Food in area,Kindergartens in area,Malls in area,Play Ground in area,Parks in area,Post Office in area
929,Th1 - 51 Florence St,,43.64541,-79.431799,Little Portugal,,1380000,3,4,,1,0,16,10,59,15,122,51,0,84,0,0,0,0,4
930,52 Acton Ave,,43.760296,-79.449789,Bathurst Manor,,1449900,5,3,,1,0,8,1,68,0,10,3,0,10,0,0,0,0,1
931,73 Pettibone Sq,,43.798185,-79.329407,L'amoreaux,,898000,3,2,,0,0,12,0,73,0,8,2,0,8,0,0,0,0,2
932,4011 - 395 Bloor St E,,43.672002,-79.377438,North St. Jamestown,,499000,2,1,,1,6,40,24,117,17,157,72,0,113,0,0,0,0,3
933,2410 - 5500 Yonge Street,,43.710282,-79.398838,Willowdale West,,888000,2,2,,0,2,10,11,115,11,89,40,3,67,0,0,0,0,7
934,622 - 859 The Queensway,,43.624262,-79.510293,Stonegate Queensway,,699000,3,2,,0,0,11,1,80,7,24,11,1,22,0,0,0,0,1
935,1906 - 55 East Liberty Street,,43.638615,-79.412742,Niagara,,950000,2,2,,0,1,4,8,50,13,117,58,0,49,0,0,0,0,4
936,Uph106 - 797 Don Mills Rd,,43.7195,-79.337719,Flemingdon Park,,569999,2,1,,0,0,4,2,80,0,15,1,0,7,0,0,0,0,1
937,5 - 205 Bonis Ave,,43.672038,-79.345604,Tam O'shanter Sullivan,,899900,3,2,,2,3,25,9,63,6,100,41,0,45,0,0,0,0,1
938,Ph17 - 2111 Lake Shore Blvd W,,43.628942,-79.477778,Mimico,,1475000,2,2,,0,0,1,1,53,0,12,11,0,11,0,0,0,0,0
939,54 Flintridge Rd,,43.744651,-79.279067,Dorset Park,,988000,7,4,,0,0,5,2,58,0,13,3,0,12,0,0,0,0,1
940,86 Blossom Cres,,43.750556,-79.524858,Glenfield Jane Heights,,799999,4,2,,0,0,6,0,43,0,8,4,0,23,0,0,0,0,0
941,104 - 225 The Donway W,,43.733391,-79.347625,Banbury Don Mills,,1435000,2,3,,0,0,6,3,73,1,20,7,0,8,0,0,0,0,1
942,405 - 2464 Weston Road,,43.708257,-79.534202,Weston,,405000,1,1,,0,0,2,1,67,1,7,3,0,9,0,0,0,0,0
944,811 - 33 Shore Breeze Drive,,43.623886,-79.479223,Mimico,,699000,2,2,,0,0,2,1,35,0,19,11,0,15,0,0,0,0,1
945,613 Old Weston Rd,,43.678775,-79.464784,Weston Pellam Park,,1088000,4,4,,0,0,4,5,93,3,41,12,0,22,0,0,0,0,2
946,928 - 251 Jarvis Street,,43.657325,-79.374332,Moss Park,,589900,2,1,,1,6,54,34,152,36,306,158,0,272,0,0,0,0,13
947,1205 - 6 Eva Rd,,43.639707,-79.563077,Etobicoke West Mall,,509000,1,1,,0,0,7,0,81,2,5,5,0,11,0,0,0,0,3
948,169 Kennard Ave,,43.759786,-79.46168,Bathurst Manor,,1649900,5,3,,0,1,5,2,95,0,14,5,0,11,0,0,0,0,0
949,518 - 1060 Sheppard Ave W,,43.756448,-79.435498,York University Heights,,670000,2,2,,0,0,2,1,41,0,5,1,0,6,0,0,0,0,1
950,21 Cambridge Avenue,,43.676518,-79.359986,Playter Estates Danforth,,1850000,4,3,,2,2,19,4,52,3,59,19,1,15,0,0,0,0,1
951,48d Crawford St,,43.642757,-79.414423,Niagara,,979000,2,3,,0,1,7,11,51,21,165,72,0,78,0,0,0,0,5
952,503 - 75 Dalhousie St,,43.655627,-79.375858,Church Yonge Corridor,,629900,3,1,,3,10,51,32,160,42,321,182,0,317,0,0,0,0,13
953,2114 - 158 Front Street,,43.650304,-79.368781,Moss Park,,528000,1,1,,0,4,35,18,122,30,177,108,0,154,0,0,0,0,9
954,2405 - 36 Zorra St,,43.619778,-79.521779,Islington City Centre West,,600000,3,2,,0,0,1,2,76,3,11,11,1,18,0,0,0,0,1
955,818 - 1 Bedford Rd,,43.668551,-79.397124,Yorkville,,878000,2,1,,7,7,158,15,122,22,237,111,0,114,0,0,0,0,6
956,69 Laing Street,,43.663451,-79.3269,Greenwood Coxwell,,1075000,3,2,,0,0,7,4,57,5,40,13,0,23,0,0,0,0,0
957,919 - 38 Joe Shuster Way,,43.640417,-79.424649,South Parkdale,,399990,1,1,,1,1,11,12,60,11,109,48,0,59,0,0,0,0,3
958,303 - 18 Pemberton Ave,,43.781492,-79.413051,Newtonbrook East,,580000,2,1,,0,2,10,3,112,1,82,30,1,21,0,0,0,0,2
959,906 - 47 Mutual St,,43.654927,-79.374681,Church Yonge Corridor,,549900,2,1,,1,8,50,32,161,42,313,177,0,304,0,0,0,0,13
960,3909 - 11 Wellesley St W,,43.664526,-79.385583,Bay Street Corridor,,724900,2,1,,7,10,165,26,142,28,277,170,0,271,0,0,0,0,6
961,1401 - 55 Charles St E,,43.668965,-79.383546,Church Yonge Corridor,,799000,1,1,,5,8,104,26,144,19,209,123,0,175,0,0,0,0,4
962,425 Cranbrooke Avenue,,43.725527,-79.419632,Bedford Park Nortown,,2695000,3,5,,0,0,5,6,60,1,41,10,0,14,0,0,0,0,2
963,905 - 10 Dean Park Road,,43.804217,-79.168775,Rouge,,529888,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,18 - 73 Driftwood Ave,,43.940271,-79.468319,Glenfield Jane Heights,,618000,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,S319 - 120 Bayview Ave,,43.74281,-79.383272,Waterfront Communities East,,468000,0,1,,0,0,5,1,39,0,1,2,0,3,0,0,0,0,0
967,4610 - 138 Downes Street,,43.644513,-79.370966,Waterfront Communities East,,579000,0,1,,0,4,7,15,104,32,161,121,0,173,0,0,0,0,11
968,903 - 1103 Leslie St,,43.720267,-79.347933,Banbury Don Mills,,698000,2,2,,0,0,1,1,61,0,10,1,0,3,0,0,0,0,0
969,15 Wantanopa Crescent,,43.765039,-79.233239,Woburn,,1338800,5,4,,0,0,11,1,59,0,16,7,0,35,0,0,0,0,1
970,28 Wuthering Heights Road,,43.782178,-79.129475,West Rouge,,899900,3,4,,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1
971,458 Donlands Ave,,43.695206,-79.343583,Old East York,,899900,3,2,,0,0,5,2,124,1,19,5,0,15,0,0,0,0,1
972,601 - 115 Antibes Dr,,43.779571,-79.445886,Westminister Branson,,770000,2,2,,1,0,7,1,72,0,6,5,0,8,0,0,0,0,0
973,1310 - 55 Ontario St,,43.6535,-79.366255,Moss Park,,565000,1,1,,0,2,33,18,110,26,147,78,0,84,0,0,0,0,6
974,1104 - 270 Dufferin St,,43.638483,-79.427467,South Parkdale,,699000,2,2,,1,1,8,12,61,11,112,44,0,53,0,0,0,0,3
975,Lph14 - 270 Dufferin St,,43.638483,-79.427467,South Parkdale,,999000,4,2,,1,1,8,12,61,11,112,44,0,53,0,0,0,0,3
976,206 Brandon Ave,,43.668907,-79.447512,Dovercourt Wallace Emerson Junction,,1198000,4,3,,0,3,14,6,109,6,56,32,0,31,0,0,0,0,1
977,1103 - 123 Portland Street,,43.646104,-79.400477,Waterfront Communities West,,1189900,2,2,,3,0,23,21,28,39,361,141,0,183,0,0,0,0,12
978,105 Gilroy Dr,,43.763739,-79.281836,Dorset Park,,999999,5,2,,0,0,0,1,61,1,16,8,0,8,0,0,0,0,0
979,311 Holmes Avenue,,43.782536,-79.392457,Willowdale East,,3388000,6,8,,0,0,6,2,51,0,2,0,0,0,0,0,0,0,0
980,608 - 68 Merton St,,43.696825,-79.39399,Mount Pleasant West,,579000,1,1,,0,3,10,11,127,12,93,37,3,68,0,0,0,0,9
981,74 Natal Ave,,43.712217,-79.253922,Birchcliffe Cliffside,,1049000,5,2,,0,1,6,3,84,1,6,0,0,9,0,0,0,0,1
982,5 - 369 Albany Avenue,,43.676334,-79.414275,Casa Loma,,989000,2,1,,0,5,16,9,110,6,121,41,0,44,0,0,0,0,2
984,70 Don River Boulevard,,43.758226,-79.433172,Lansing Westgate,,3545000,4,3,,0,0,3,1,45,0,5,1,0,6,0,0,0,0,1
985,204 - 123 Portland Street,,43.646104,-79.400477,Waterfront Communities West,,599900,1,1,,3,0,23,21,28,39,361,141,0,183,0,0,0,0,12
986,1811 - 100 Quebec Ave,,43.655658,-79.46824,High Park North,,1049950,3,2,,0,3,8,2,96,8,60,16,0,26,0,0,0,0,2
987,1803 - 100 Harrison Garden Blvd,,43.756982,-79.4044,Willowdale East,,799000,3,2,,0,2,3,7,86,0,32,14,0,38,0,0,0,0,1
988,3503 - 290 Adelaide St W,,43.647816,-79.391122,Waterfront Communities West,,448888,0,1,,6,9,45,28,62,46,432,220,0,348,0,0,0,0,15
989,322 - 500 Richmond St W,,43.647616,-79.399165,Waterfront Communities West,,649900,1,1,,6,2,55,22,26,41,373,151,0,207,0,0,0,0,12
990,219 - 365 Beech Ave,,43.680037,-79.29045,The Beaches,,1199999,2,2,,0,1,11,7,73,3,47,18,0,27,0,0,0,0,4
991,10 Yonge St 1001,,43.642491,-79.375449,Waterfront Communities West,,759000,1,2,,0,5,6,18,86,34,188,127,0,225,0,0,0,0,12
992,5 - 40 Mendelssohn Street W,,43.71555,-79.281694,Clairlea Birchmount,,759000,2,2,,0,1,4,2,77,0,13,2,0,15,0,0,0,0,0
993,59 Covewood St,,43.804171,-79.387861,Bayview Woods Steeles,,1750000,4,3,,0,0,3,0,47,0,1,0,0,0,0,0,0,0,0
994,704 - 25 Neighbourhood Lane,,43.638218,-79.489363,Stonegate Queensway,,1178900,4,3,,0,2,4,0,68,2,15,6,1,12,0,0,0,0,0
995,804 - 2045 Lake Shore Blvd W,,43.6315,-79.474516,Mimico,,1198000,3,2,,0,0,1,1,51,0,11,10,0,9,0,0,0,0,0
996,48 - 651f Warden Avenue,,43.731911,-79.28929,Clairlea Birchmount,,799000,4,2,,0,0,2,5,70,2,17,6,0,33,0,0,0,0,1
997,94 Meighen Ave,,43.703012,-79.296084,O'connor Parkview,,998000,3,3,,0,1,8,1,116,0,4,2,0,5,0,0,0,0,1
998,61 Dane Ave,,43.7172,-79.449548,Yorkdale Glen Park,,3299000,9,5,,0,3,7,3,120,0,31,17,0,46,0,0,0,0,2
999,600 Queens Quay W Sph22,,43.636856,-79.397245,Waterfront Communities West,,629500,1,1,,0,0,4,16,21,18,151,61,0,91,0,0,0,0,8
1000,1101 - 100 Hayden St,,43.670504,-79.381661,Church Yonge Corridor,,685000,1,1,,2,7,85,26,137,19,195,95,0,133,0,0,0,0,3
1001,305 - 125 Redpath Ave,,43.707523,-79.392402,Mount Pleasant West,,575000,2,2,,0,2,11,11,106,12,93,40,3,65,0,0,0,0,7
1002,70 Oriole Road,,43.689811,-79.401305,Yonge St. Clair,,5350000,5,5,,0,2,10,5,98,5,50,23,1,28,0,0,0,0,5
1003,759 Wilson Heights Blvd,,43.760363,-79.463893,Bathurst Manor,,949990,3,1,,0,1,4,2,97,0,15,6,0,11,0,0,0,0,1
1004,3408 - 50 Town Centre Crt,,43.740833,-79.489167,Bendale,,568000,2,1,,0,0,9,2,65,0,6,0,0,5,0,0,0,0,1
1005,326 - 38 Monte Kwinter Crt,,43.733592,-79.448826,Clanton Park,,519999,2,1,,0,2,5,1,85,0,18,12,0,34,0,0,0,0,0
1006,301 - 30 Hayden St,,43.66987,-79.385006,Church Yonge Corridor,,499900,1,1,,4,8,99,23,144,20,197,109,0,143,0,0,0,0,3
1007,Ph14 - 1060 Sheppard Ave W,,43.750492,-79.464045,York University Heights,,799900,2,3,,0,1,4,1,70,0,8,4,0,8,0,0,0,0,0
1008,412 - 17 Zorra St,,43.621925,-79.522357,Islington City Centre West,,475000,1,1,,0,0,1,2,67,3,11,11,1,18,0,0,0,0,1
1009,1802 - 3 Rowntree Rd,,43.681222,-79.460569,Mount Olive Silverstone Jamestown,,645900,2,2,,0,0,3,6,85,3,33,12,0,21,0,0,0,0,2
1010,1806 - 15 Legion Rd,,43.621512,-79.484037,Mimico,,799880,3,2,,0,0,2,1,43,0,25,11,0,19,0,0,0,0,1
1011,1801 - 225 Village Green Sq,,43.779842,-79.281958,Agincourt South Malvern West,,559000,2,1,,0,1,3,2,49,0,13,6,0,15,0,0,0,0,0
1012,2611 - 8 Eglinton Ave E,,43.707141,-79.397703,Mount Pleasant West,,659800,2,2,,0,2,9,11,118,13,102,43,3,69,0,0,0,0,7
1013,1904 - 20 Brin Dr,,43.746854,-79.304044,Edenbridge Humber Valley,,889000,2,2,,0,0,9,0,81,1,19,8,0,37,0,0,0,0,3
1014,30 Fusilier Dr,,43.717641,-79.279203,Clairlea Birchmount,,939999,3,2,,0,1,3,2,69,0,12,1,0,14,0,0,0,0,0
1015,57 Shanly St,,43.663806,-79.43205,Dovercourt Wallace Emerson Junction,,1800000,6,3,,0,3,10,5,116,15,74,33,0,65,0,0,0,0,3
1016,244 Ashdale Ave,,43.671462,-79.32173,Greenwood Coxwell,,1488000,4,3,,0,1,6,3,61,4,27,9,0,18,0,0,0,0,0
1017,43 Snowshoe Milway,,43.750779,-79.380064,St. Andrew Windfields,,13999900,4,3,,0,0,6,1,42,0,1,2,0,3,0,0,0,0,0
1018,3711 - 2221 Yonge St,,43.70601,-79.397833,Mount Pleasant West,,638000,2,1,,0,2,9,11,118,13,102,44,3,69,0,0,0,0,7
1019,1706 - 133 Torresdale Ave,,43.778604,-79.451801,Westminister Branson,,768000,4,2,,1,0,9,0,52,0,2,4,0,3,0,0,0,0,0
1020,20 Cedar Avenue N,,43.674795,-79.287507,The Beaches,,1699000,3,4,,0,0,10,5,42,3,38,13,0,18,0,0,0,0,2
1021,1474 Dufferin St,,43.672404,-79.441026,Dovercourt Wallace Emerson Junction,,899000,3,3,,0,2,9,5,117,7,55,28,0,23,0,0,0,0,1
1022,115 - 15 La Rose Ave,,43.666151,-79.36993,Humber Heights,,639990,3,2,,1,2,52,19,85,11,101,41,0,52,0,0,0,0,1
1023,1010 - 255 Richmond St,,43.652903,-79.370349,Moss Park,,589000,1,1,,0,5,49,24,138,32,219,132,0,204,0,0,0,0,12
1024,602 - 155 Legion Rd N,,43.623942,-79.488447,Mimico,,549900,2,1,,0,1,11,1,75,3,38,12,0,23,0,0,0,0,1
1025,374 Hillmount Ave,,43.706844,-79.450609,Yorkdale Glen Park,,1800000,9,4,,0,2,7,3,102,0,36,13,0,34,0,0,0,0,3
1026,44 Anthia Dr,,43.763438,-79.573234,Humber Summit,,1099900,5,3,,0,0,2,0,34,1,5,2,0,5,0,0,0,0,0
1027,507 - 2045 Lake Shore Blvd W,,43.6315,-79.474516,Mimico,,818000,2,2,,0,0,1,1,51,0,11,10,0,9,0,0,0,0,0
1028,#1008 - 1 Bloor St E,,43.670123,-79.38623,Rosedale Moore Park,,919900,2,2,,6,9,110,21,145,20,192,113,0,141,0,0,0,0,3
1029,1801 - 609 Avenue Rd,,43.689757,-79.402168,Yonge St. Clair,,2088880,3,3,,0,2,12,5,95,5,49,23,1,28,0,0,0,0,5
1030,505 - 10 Muirhead Rd,,43.778087,-79.338531,Pleasant View,,550000,3,2,,0,1,8,2,68,1,15,6,0,21,0,0,0,0,0
1031,706 - 2470 Eglinton Ave W,,43.692452,-79.468413,Beechborough Greenbrook,,559000,3,2,,0,0,6,4,92,2,17,3,0,19,0,0,0,0,1
1032,136 Church Ave S,,43.77592,-79.405591,Willowdale East,,2688000,4,5,,0,2,12,3,100,1,79,26,1,23,0,0,0,0,2
1033,28 Thorny Vineway,,43.78527,-79.368184,Bayview Village,,820000,5,3,,0,1,5,4,32,0,15,3,0,1,0,0,0,0,4
1034,1508 - 4 Spadina Ave,,43.640736,-79.393521,Waterfront Communities West,,799000,2,2,,0,2,10,20,19,34,247,123,0,196,0,0,0,0,10
1035,83 Norton Ave,,43.772769,-79.408839,Willowdale East,,2988000,9,7,,0,3,9,8,104,1,94,34,1,44,0,0,0,0,2
1036,Lph3704 - 33 Shore Breeze Dr,,43.623886,-79.479223,Mimico,,915000,2,1,,0,0,2,1,35,0,19,11,0,15,0,0,0,0,1
1037,705 - 28 Rosebank Dr,,43.792518,-79.235348,Malvern,,759000,3,3,,0,0,11,2,90,0,10,5,0,17,0,0,0,0,0
1038,195 Valley Rd,,43.743651,-79.38411,Bridle Path Sunnybrook York Mills,,4000000,4,3,,0,0,5,1,42,0,1,2,0,3,0,0,0,0,0
1039,210 - 4600 Steeles Ave E,,43.811125,-79.360784,Milliken,,579000,2,1,,0,0,8,0,71,0,4,0,0,0,0,0,0,0,0
1040,703 - 320 Dixon Rd,,43.695333,-79.554061,Kingsview Village The Westway,,449900,2,1,,0,0,9,0,62,0,2,2,0,5,0,0,0,0,0
1041,10 Clinton St,,43.653968,-79.413663,Trinity Bellwoods,,1900000,0,2,,1,2,21,11,57,23,290,103,0,111,0,0,0,0,6
1042,66 - 441 Military Tr,,43.737438,-79.295402,Morningside,,719000,4,2,,0,0,2,5,76,3,24,10,0,37,0,0,0,0,2
1043,Lph05 - 660 Sheppard Ave E,,43.755102,-79.44215,Bayview Village,,1498000,2,3,,0,0,5,1,48,0,8,1,0,8,0,0,0,0,1
1044,30 Houndtrail Dr,,43.796435,-79.183864,Highland Creek,,1350000,4,4,,0,0,0,0,0,0,0,6,0,9,0,0,0,0,1
1045,Ph13 - 300 Balliol St,,43.699446,-79.387089,Mount Pleasant West,,949000,3,2,,0,3,9,8,115,10,81,28,3,42,0,0,0,0,5
1046,1102 - 131 Torresdale Ave S,,43.777999,-79.452714,Westminister Branson,,879000,3,2,,1,0,9,0,52,0,1,4,0,3,0,0,0,0,0
1047,802 - 575 Bloor St E,,43.671713,-79.372389,North St. Jamestown,,1330000,3,2,,1,4,30,16,78,9,92,35,0,43,0,0,0,0,1
1048,50 Moore Park Ave,,43.793544,-79.421923,Newtonbrook West,,1680000,5,2,,0,0,7,6,132,2,43,14,0,25,0,0,0,0,1
1049,1415 - 140 Simcoe St,,43.649529,-79.387146,Waterfront Communities West,,1159000,3,2,,6,10,65,28,82,57,434,239,0,419,0,0,0,0,18
1050,1313 Gerrard St E,,43.671078,-79.326558,Greenwood Coxwell,,1499000,2,2,,0,1,10,3,76,7,38,16,0,31,0,0,0,0,0
1051,509 - 1328 Birchmount Rd,,43.748506,-79.286068,Wexford Maryvale,,560000,2,1,,0,0,6,2,70,1,18,8,0,28,0,0,0,0,2
1052,1 Versailles Crt,,43.879039,-79.431228,Banbury Don Mills,,4288888,6,7,,0,1,4,3,111,0,9,0,0,0,0,0,0,0,0
1053,3142 Dundas St W,,43.665722,-79.474679,Junction Area,,1598000,3,2,,1,0,7,3,105,4,58,15,0,28,0,0,0,0,2
1054,227 Glendora Ave,,43.762254,-79.394945,Willowdale East,,1499000,4,2,,0,1,5,2,73,0,11,5,0,8,0,0,0,0,0
1055,1918 - 155 Yorkville Ave,,43.670312,-79.394299,Yorkville,,959000,2,2,,8,9,154,13,125,19,170,101,0,112,0,0,0,0,3
1056,279 St. Helen's Ave S,,43.657023,-79.443242,Dufferin Grove,,1100000,4,3,,0,4,14,12,80,19,67,42,0,77,0,0,0,0,3
1057,1102 - 100 Mornelle Crt,,43.78722,-79.194677,Morningside,,649000,5,3,,1,0,0,1,9,0,1,10,0,16,0,0,0,0,1
1058,405 - 36 Forest Manor Rd,,43.687376,-79.404061,Henry Farm,,899000,3,2,,0,4,13,6,105,4,40,22,1,28,0,0,0,0,4
1059,405 - 2221 Yonge St,,43.70601,-79.397833,Mount Pleasant West,,559000,1,1,,0,2,9,11,118,13,102,44,3,69,0,0,0,0,7
1060,27 Alma Dr,,43.644524,-79.429162,Humber Heights,,999000,3,2,,1,1,15,11,64,16,130,58,0,84,0,0,0,0,4
1061,34 Plymbridge Cres W,,43.740554,-79.400357,Bridle Path Sunnybrook York Mills,,3980000,4,5,,0,1,2,0,74,1,12,11,0,13,0,0,0,0,2
1062,817 - 210 Victoria St,,43.654648,-79.379127,Church Yonge Corridor,,399000,0,1,,7,11,58,31,140,58,361,215,0,392,0,0,0,0,13
1063,Ph 3 - 850 Steeles Ave W,,43.777253,-79.514493,Westminister Branson,,1198900,2,2,,0,2,31,1,85,0,5,6,0,24,0,0,0,0,0
1064,159 Cortleigh Blvd,,43.712703,-79.412436,Lawrence Park South,,5990000,5,5,,0,0,6,3,75,3,34,17,0,11,0,0,0,0,2
1065,702 - 20 Forest Manor Rd,,43.772715,-79.344591,Henry Farm,,499900,2,2,,0,1,8,2,66,0,11,6,0,18,0,0,0,0,0
1066,1607 - 40 Richview Road,,43.685509,-79.512472,Humber Heights,,725000,2,2,,8,0,5,1,62,0,4,4,1,7,0,0,0,0,0
1067,1019 Greenwood Avenue,,43.689464,-79.335576,Danforth Village East York,,600000,3,2,,1,3,8,3,132,3,23,13,0,15,0,0,0,0,0
1068,17 Wintergreen Rd,,43.726306,-79.487547,Downsview Roding Cfb,,1129000,4,3,,1,0,12,2,46,0,6,4,2,9,0,0,0,0,1
1069,1 & 3 Blithfield Ave,,43.632284,-79.353866,Bayview Village,,4600000,5,4,,0,0,0,0,5,0,1,1,0,1,0,0,0,0,0
1070,14 - 43 Wild Ginger Way,,43.759312,-79.440651,Bathurst Manor,,899000,3,3,,0,0,5,1,39,0,7,1,0,8,0,0,0,0,1
1071,25 - 12 Dervock Cres,,43.767221,-79.380966,Bayview Village,,949900,2,3,,0,2,5,1,44,0,5,7,0,8,0,0,0,0,0
1072,2709 - 210 Victoria St,,43.654648,-79.379127,Church Yonge Corridor,,532000,1,1,,7,11,58,31,140,58,361,215,0,392,0,0,0,0,13
1073,1a Alder Rd,,43.702996,-79.325256,O'connor Parkview,,2988888,5,4,,1,0,9,1,109,0,7,3,0,5,0,0,0,0,0
1074,212 Alton Avenue,,43.66934,-79.330525,South Riverdale,,849999,2,1,,0,1,13,4,87,7,41,23,0,29,0,0,0,0,0
1075,2006 - 238 Simcoe Street,,43.653695,-79.389079,Kensington Chinatown,,598000,1,1,,9,11,135,29,89,55,468,245,0,422,0,0,0,0,19
1076,Ph206 - 138 Downes Street,,43.644513,-79.370966,Waterfront Communities East,,2199999,6,6,,0,4,7,15,104,32,161,121,0,173,0,0,0,0,11
1077,279 Reiner Rd,,43.747795,-79.458169,Downsview Roding Cfb,,1498000,3,2,,0,1,4,1,69,0,6,2,0,6,0,0,0,0,0
1078,406 - 3303 Don Mills Rd,,43.702718,-79.334457,Don Valley Village,,1130000,2,2,,0,0,6,3,87,1,20,6,0,18,0,0,0,0,2
1079,202 - 32 Forest Manor Rd,,43.687987,-79.403437,Henry Farm,,509999,1,1,,0,3,12,7,101,6,39,21,1,26,0,0,0,0,4
1080,1008 - 327 King St W,,43.646129,-79.391089,Waterfront Communities West,,587900,1,1,,5,6,22,28,51,42,397,205,0,319,0,0,0,0,15
1081,317 - 1 Michael Power Pl,,43.644648,-79.530789,Islington City Centre West,,479000,2,1,,0,3,12,3,134,4,26,11,2,27,0,0,0,0,1
1082,119 - 5235 Finch Ave E,,43.809932,-79.254877,Agincourt North,,560000,3,2,,0,0,5,0,50,0,5,1,0,0,0,0,0,0,0
1083,604 - 1888 Bayview Ave,,43.717438,-79.379154,Bridle Path Sunnybrook York Mills,,1275000,2,2,,23,0,19,1,51,0,21,7,0,8,0,0,0,0,0
1084,812 - 10 Dean Park Rd,,43.804217,-79.168775,Rouge,,609000,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,10 Lloyd Manor Rd,,43.659547,-79.54684,Princess Rosethorn,,1174800,4,3,,0,0,7,0,57,0,1,0,0,4,0,0,0,0,0
1086,741 - 38 Iannuzzi St,,43.637143,-79.401524,Niagara,,715000,3,2,,0,0,3,11,25,17,138,57,0,65,0,0,0,0,7
1087,606 - 219 Fort York Blvd,,43.636659,-79.405582,Niagara,,639000,1,1,,0,1,4,9,35,13,111,50,0,44,0,0,0,0,4
1088,3305 - 25 Town Centre Crt,,43.74069,-79.486601,Bendale,,690000,2,2,,0,0,10,1,54,0,6,0,0,5,0,0,0,0,1
1089,307 - 1100 Briar Hill Ave,,43.703197,-79.45076,Briar Hill Belgravia,,999900,3,3,,0,1,8,3,97,0,31,11,0,27,0,0,0,0,2
1090,36 Boniface Avenue,,43.713563,-79.548718,Elms Old Rexdale,,879900,3,2,,0,0,6,1,44,0,12,1,0,15,0,0,0,0,0
1091,824 - 10 Guildwood Pkwy S,,43.749924,-79.205,Guildwood,,1200000,2,3,,0,0,13,1,17,1,2,1,0,6,0,0,0,0,1
1092,200 Snowdon Ave,,43.732815,-79.396728,Lawrence Park North,,3950000,5,5,,0,1,2,1,76,1,10,9,0,8,0,0,0,0,2
1093,3 Blithfield Ave,,43.777305,-79.389942,Bayview Village,,1588000,3,3,,0,1,4,1,44,0,2,3,0,4,0,0,0,0,0
1094,112 Stapleton Dr,,43.688736,-79.546318,Kingsview Village The Westway,,1150000,4,3,,0,0,12,0,72,0,1,4,0,10,0,0,0,0,1
1095,209 - 17 Zorra St,,43.621925,-79.522357,Islington City Centre West,,629000,2,2,,0,0,1,2,67,3,11,11,1,18,0,0,0,0,1
1096,Ph63 - 60 Ann O'reilly Rd,,43.774367,-79.329418,Henry Farm,,1249900,3,3,,0,0,7,2,69,1,20,4,0,15,0,0,0,0,1
1097,1116 - 88 Blue Jays Way,,43.64542,-79.392508,Waterfront Communities West,,399000,0,1,,4,5,19,26,40,38,383,168,0,253,0,0,0,0,13
1098,1404 - 25 Sunrise Ave,,43.719092,-79.30226,Victoria Village,,529999,3,2,,0,0,5,3,100,1,16,7,0,27,0,0,0,0,2
1099,527 - 7 Smith Cres,,43.625997,-79.505854,Stonegate Queensway,,545000,1,1,,0,1,11,0,84,6,24,9,1,18,0,0,0,0,1
1100,323 Douglas Ave,,43.723361,-79.417098,Bedford Park Nortown,,3399000,5,3,,0,0,3,3,51,1,29,7,0,11,0,0,0,0,2
1101,2117 - 5 Sheppard Ave E,,43.733338,-79.529127,Willowdale East,,919000,2,2,,0,0,2,0,29,0,3,2,0,1,0,0,0,0,0
1102,32 Sabrina Dr,,43.69259,-79.564601,Willowridge Martingrove Richview,,999888,4,2,,0,0,6,0,80,0,9,2,0,9,0,0,0,0,0
1103,4108 - 5 St. Joseph St S,,43.665776,-79.385633,Bay Street Corridor,,900000,2,1,,7,10,158,26,143,27,274,166,0,253,0,0,0,0,6
1104,511 - 10 Old York Mills Rd,,43.725707,-79.458162,Bridle Path Sunnybrook York Mills,,979900,2,1,,0,2,8,2,93,0,35,17,0,45,0,0,0,0,1
1105,49 Orpington Cres,,43.73693,-79.586988,Mount Olive Silverstone Jamestown,,849000,5,2,,0,0,12,1,91,0,4,3,0,21,0,0,0,0,1
1106,2206 - 90 Park Lawn Road,,43.624401,-79.485288,Mimico,,860000,2,2,,0,0,5,1,54,0,29,11,0,20,0,0,0,0,1
1107,2402 - 10 Bellair St,,43.669886,-79.390982,Yorkville,,9888000,3,3,,8,8,157,18,133,23,177,119,0,141,0,0,0,0,3
1108,130 Broadlands Blvd,,43.746216,-79.3142,Parkwoods Donalda,,1458000,4,2,,0,0,13,2,86,1,14,6,0,23,0,0,0,0,2
1109,228 Donlands Avenue,,43.688058,-79.340745,Danforth Village East York,,1899000,4,4,,0,3,10,4,124,4,35,15,0,15,0,0,0,0,0
1110,308 - 625 Queen Street E,,43.658001,-79.352987,South Riverdale,,715000,2,1,,2,0,8,7,50,7,61,32,0,23,0,0,0,0,0
1111,2208 - 1900 Sheppard Ave E,,43.735924,-79.529835,Pleasant View,,549000,2,2,,0,0,4,0,28,0,3,2,0,1,0,0,0,0,0
