Unnamed: 0,Street address,Zip/Postal Code,Latitude,Longitude,Region,Price,Bedrooms,Bathrooms,Square Footage,Hospital in area,Railway Station in area,School in area,Supermarket in area,Bus Stop in area,Pub in area,Restaurant in area,Cafe in area,Dentist in area,Fast Food in area,Kindergartens in area,Malls in area,Play Ground in area,Parks in area,Post Office in area,geometry,Neighbourhood,Total_crimes (2020-2024),Average_total_crime (per_year),Total_severe_crimes (2020-2024),Average_severe_crimes (per_year),Total_moderate_crimes (2020-2024),Average_moderate_crimes (per_year),Total_minor_crimes (2020-2024),Average_minor_crimes (per_year)
290,62 Kent Rd,M4L2X6,43.667307,-79.321014,East Toronto,995000.0,3 bds,2 ba,,0,0,0,0,5,1,5,0,0,3,0,0,0,0,0,POINT (-79.321014 43.667307),Greenwood-Coxwell,1471.0,294.0,12.0,2.0,856.0,171.0,603.0,121.0
291,200 Russell Hill Rd #502,M4V0B6,43.681737,-79.406631,Central Toronto,16995000.0,6 bds,7 ba,,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0,POINT (-79.406631 43.681737),Casa Loma,765.0,153.0,2.0,0.0,457.0,91.0,306.0,61.0
292,45 Oldham Rd,M9A2B9,43.677488,-79.542254,Etobicoke,1629000.0,4 bds,3 ba,,0,0,0,0,7,0,0,1,0,3,0,0,0,0,0,POINT (-79.542254 43.677488),Princess-Rosethorn,684.0,137.0,5.0,1.0,240.0,48.0,439.0,88.0
293,29 Portico Dr,M1G3R5,43.779069,-79.22196,Scarborough,1249999.0,7 bds,4 ba,,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,POINT (-79.22196 43.779069),Woburn North,1666.0,333.0,26.0,5.0,799.0,160.0,841.0,168.0
294,11 Brunel Ct #5005,M5V3Y3,43.639441,-79.393173,Downtown Toronto,570000.0,1 bd,1 ba,,0,0,0,1,2,1,9,7,0,8,0,0,0,0,1,POINT (-79.393173 43.639441),Harbourfront-CityPlace,2534.0,507.0,27.0,5.0,1764.0,353.0,743.0,149.0
295,103 Old Colony Rd,M2L2K3,43.758834,-79.374583,North York,19995000.0,6 bds,11 ba,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,POINT (-79.374583 43.758834),St.Andrew-Windfields,1219.0,244.0,3.0,1.0,545.0,109.0,671.0,134.0
296,175 Teddington Park Ave,M4N2C7,43.734233,-79.396869,Central Toronto,14680000.0,6 bds,9 ba,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,POINT (-79.396869 43.734233),Lawrence Park North,722.0,144.0,0.0,0.0,249.0,50.0,473.0,95.0
297,6 Wyndcliff Cres,M4A2K1,43.735574,-79.318059,North York,1429900.0,4 bds,2 ba,,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,POINT (-79.318059 43.735574),Victoria Village,1101.0,220.0,11.0,2.0,559.0,112.0,531.0,106.0
298,40 Sylvan Valleyway #523,M5M4M3,43.724203,-79.415282,North York,889000.0,2 bds,2 ba,,0,0,1,1,16,0,4,1,0,1,0,0,0,0,1,POINT (-79.415282 43.724203),Bedford Park-Nortown,1891.0,378.0,2.0,0.0,700.0,140.0,1189.0,238.0
299,167 Wineva Ave,M4E2T5,43.672156,-79.295951,East Toronto,1649900.0,4 bds,4 ba,,0,0,1,3,9,0,12,2,0,6,0,0,0,0,2,POINT (-79.295951 43.672156),The Beaches,1316.0,263.0,3.0,1.0,765.0,153.0,548.0,110.0
300,10 Gateway Blvd #402,M3C3A1,43.709781,-79.332708,North York,499000.0,2 bds,2 ba,,0,0,4,0,9,0,0,0,0,0,0,0,0,0,1,POINT (-79.332708 43.709781),Flemingdon Park,1272.0,254.0,29.0,6.0,814.0,163.0,429.0,86.0
301,2200 Lake Shore Blvd W #818,M8V1A4,43.622743,-79.481934,Etobicoke,530000.0,1 bd,1 ba,,0,0,1,1,9,0,3,5,0,3,0,0,0,0,0,POINT (-79.481934 43.622743),Humber Bay Shores,1174.0,235.0,7.0,1.0,708.0,142.0,459.0,92.0
302,8 Rosebank Dr #7H,M1B5Z3,43.791844,-79.237284,Scarborough,528000.0,2 bds,1 ba,,0,0,0,1,21,0,4,1,0,5,0,0,0,0,0,POINT (-79.237284 43.791844),Malvern East,1416.0,283.0,29.0,6.0,770.0,154.0,617.0,123.0
303,31 Antler St,M6P3R2,43.663867,-79.44993,West Toronto,1099900.0,5 bds,2 ba,,0,0,2,2,15,1,3,2,0,3,0,0,0,0,0,POINT (-79.44993 43.663867),Junction-Wallace Emerson,1641.0,328.0,14.0,3.0,1036.0,207.0,591.0,118.0
305,130 Neptune Dr #607,M6A1X5,43.730295,-79.441115,North York,539333.0,3 bds,2 ba,,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,POINT (-79.441115 43.730295),Englemount-Lawrence,1112.0,222.0,29.0,6.0,567.0,113.0,516.0,103.0
306,557 Logan Ave,M4K3B6,43.669004,-79.345758,East Toronto,799000.0,3 bds,2 ba,,0,0,2,0,5,0,5,5,0,2,0,0,0,0,0,POINT (-79.345758 43.669004),North Riverdale,1135.0,227.0,7.0,1.0,685.0,137.0,443.0,89.0
307,302 Richview Ave,M5P3G5,43.695952,-79.422548,Central Toronto,2799000.0,4 bds,5 ba,,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,POINT (-79.422548 43.695952),Forest Hill South,700.0,140.0,1.0,0.0,283.0,57.0,416.0,83.0
308,1 Monarchdale Ave,M6M2S6,43.698966,-79.493874,York,849900.0,4 bds,3 ba,,0,0,1,0,5,0,2,0,0,1,0,0,0,0,0,POINT (-79.493874 43.698966),Brookhaven-Amesbury,1612.0,322.0,26.0,5.0,858.0,172.0,728.0,146.0
309,5 Wray Ct,M9V4K4,43.755083,-79.593103,Etobicoke,799990.0,4 bds,3 ba,,0,0,2,1,3,0,1,0,0,1,0,0,0,0,0,POINT (-79.593103 43.755083),Mount Olive-Silverstone-Jamestown,2232.0,446.0,73.0,15.0,1075.0,215.0,1084.0,217.0
310,56 Branstone Rd,M6E4E4,43.692013,-79.453838,York,1150000.0,3 bds,2 ba,,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,POINT (-79.453838 43.692013),Caledonia-Fairbank,484.0,97.0,8.0,2.0,263.0,53.0,213.0,43.0
311,5 Mabelle Ave #2328,M9A0C8,43.646719,-79.525449,Etobicoke,749000.0,3 bds,2 ba,,0,1,1,2,29,1,11,3,0,10,0,0,0,0,0,POINT (-79.525449 43.646719),Etobicoke City Centre,3158.0,632.0,18.0,4.0,1267.0,253.0,1873.0,375.0
312,437 Westmount Ave,M6E3N4,43.686951,-79.445233,York,799000.0,4 bds,2 ba,,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,POINT (-79.445233 43.686951),Oakwood Village,1558.0,312.0,31.0,6.0,921.0,184.0,606.0,121.0
313,35 Kirkdene Dr,M1C3A5,43.793789,-79.141364,Scarborough,1246000.0,4 bds,4 ba,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-79.141364 43.793789),West Rouge,1135.0,227.0,15.0,3.0,436.0,87.0,684.0,137.0
314,136 Collier St,M4W1M3,43.67275,-79.384146,Downtown Toronto,1850000.0,5 bds,3 ba,,0,1,6,5,13,3,33,14,0,24,0,0,0,0,0,POINT (-79.384146 43.67275),Rosedale-Moore Park,2192.0,438.0,6.0,1.0,1343.0,269.0,843.0,169.0
315,130 Morningview Trl,M1B5L2,43.815394,-79.199609,Scarborough,1349000.0,6 bds,4 ba,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,POINT (-79.199609 43.815394),Morningside Heights,1592.0,318.0,33.0,7.0,634.0,127.0,925.0,185.0
316,2800 Warden Ave #1004,M1W3Z6,43.795721,-79.315724,Scarborough,399900.0,2 bds,2 ba,,0,0,0,0,14,0,2,1,0,4,0,0,0,0,0,POINT (-79.315724 43.795721),L'Amoreaux West,1042.0,208.0,23.0,5.0,573.0,115.0,446.0,89.0
317,4737 Jane St,M3N2K8,43.771431,-79.519798,North York,499000.0,4 bds,2 ba,,0,0,1,1,13,0,1,1,0,2,0,0,0,0,0,POINT (-79.519798 43.771431),Black Creek,2121.0,424.0,63.0,13.0,1251.0,250.0,807.0,161.0
318,28 Fishleigh Dr,M1N1G9,43.700665,-79.250643,Scarborough,1299000.0,6 bds,4 ba,,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,POINT (-79.250643 43.700665),Birchcliffe-Cliffside,1577.0,315.0,5.0,1.0,942.0,188.0,630.0,126.0
319,4673 Jane St #318,M3N2L1,43.770357,-79.520128,North York,330000.0,2 bds,1 ba,,0,0,2,1,11,0,1,1,0,2,0,0,0,0,0,POINT (-79.520128 43.770357),Black Creek,2121.0,424.0,63.0,13.0,1251.0,250.0,807.0,161.0
320,850 Danforth Rd,M1K1H5,43.726901,-79.253184,Scarborough,799900.0,5 bds,2 ba,,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,POINT (-79.253184 43.726901),Kennedy Park,1784.0,357.0,13.0,3.0,1107.0,221.0,664.0,133.0
321,303 Maria St,M6P1W6,43.666219,-79.482138,West Toronto,799000.0,2 bds,2 ba,,1,0,0,0,23,1,9,4,0,5,0,0,0,0,0,POINT (-79.482138 43.666219),Junction Area,1308.0,262.0,1.0,0.0,794.0,159.0,513.0,103.0
322,631 Richmond St W,M6J1C2,43.646133,-79.404423,West Toronto,799000.0,3 bds,1 ba,,0,0,1,3,7,4,48,15,0,15,0,0,0,0,3,POINT (-79.404423 43.646133),West Queen West,1250.0,250.0,6.0,1.0,884.0,177.0,360.0,72.0
323,90 Broadview Ave #526,M4M0A7,43.65794,-79.349786,East Toronto,689000.0,2 bds,1 ba,,0,0,1,0,0,4,15,4,0,7,0,0,0,0,0,POINT (-79.349786 43.65794),South Riverdale,2889.0,578.0,21.0,4.0,1796.0,359.0,1072.0,214.0
324,18 Burnt Log Cres,M9C2J8,43.633137,-79.58094,Etobicoke,1999999.0,4 bds,3 ba,"3,180 sqft",0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,POINT (-79.58094 43.633137),Markland Wood,609.0,122.0,0.0,0.0,257.0,51.0,352.0,70.0
325,10 De Boers Dr #905,M3J0L6,43.752055,-79.464264,North York,499000.0,2 bds,1 ba,,0,1,1,0,24,0,0,0,0,0,0,0,0,0,0,POINT (-79.464264 43.752055),York University Heights,4585.0,917.0,59.0,12.0,2215.0,443.0,2311.0,462.0
326,825 Adelaide St W,M6J1B5,43.643556,-79.410684,West Toronto,1599000.0,3 bds,2 ba,,0,0,0,0,3,4,21,13,0,11,0,0,0,0,0,POINT (-79.410684 43.643556),West Queen West,1250.0,250.0,6.0,1.0,884.0,177.0,360.0,72.0
327,15 Edenbrook Hl,M9A3Z7,43.671624,-79.524004,Etobicoke,7750000.0,5 bds,7 ba,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,POINT (-79.524004 43.671624),Edenbridge-Humber Valley,791.0,158.0,7.0,1.0,346.0,69.0,438.0,88.0
328,10 Deerlick Ct #518,M3A0A7,43.759433,-79.332085,North York,599990.0,2 bds,2 ba,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,POINT (-79.332085 43.759433),Fenside-Parkwoods,1069.0,214.0,14.0,3.0,582.0,116.0,473.0,95.0
329,11 Wellesley St W #4711,M4Y0G4,43.664526,-79.385583,Downtown Toronto,714900.0,1 bd,1 ba,,2,1,11,6,22,7,47,23,0,46,0,0,0,0,2,POINT (-79.385583 43.664526),Bay-Cloverhill,838.0,168.0,2.0,0.0,547.0,109.0,289.0,58.0
330,37 Saint Andrews Gdns,M4W2C9,43.685552,-79.374772,Downtown Toronto,6495000.0,6 bds,5 ba,,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,POINT (-79.374772 43.685552),Rosedale-Moore Park,2192.0,438.0,6.0,1.0,1343.0,269.0,843.0,169.0
331,8 Colborne St #PENTHOUSE 2701,M5E1E1,43.648745,-79.377021,Downtown Toronto,3495000.0,5 bds,4 ba,,0,2,0,5,30,15,67,37,0,49,0,0,0,0,7,POINT (-79.377021 43.648745),Downtown Yonge East,5634.0,1127.0,29.0,6.0,4059.0,812.0,1546.0,309.0
332,102 Pennyhill Dr,M1B4K7,43.813775,-79.216708,Scarborough,749900.0,3 bds,3 ba,"1,280 sqft",0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,POINT (-79.216708 43.813775),Malvern East,1416.0,283.0,29.0,6.0,770.0,154.0,617.0,123.0
333,333 Brighton Ave,M3H4G4,43.756128,-79.462889,North York,3438000.0,6 bds,7 ba,,0,0,1,0,11,0,2,1,0,4,0,0,0,0,0,POINT (-79.462889 43.756128),Bathurst Manor,1293.0,259.0,10.0,2.0,538.0,108.0,745.0,149.0
334,20 Blue Jays Way #319,M5V3W6,43.643797,-79.391668,Downtown Toronto,639000.0,1 bd,1 ba,,0,0,0,6,2,3,42,17,0,25,0,0,0,0,2,POINT (-79.391668 43.643797),Wellington Place,3743.0,749.0,33.0,7.0,2670.0,534.0,1040.0,208.0
335,2737 Keele St #821,M3M2E9,43.725799,-79.480604,North York,299990.0,Studio,1 ba,,0,0,0,1,11,0,3,2,0,8,0,0,0,0,1,POINT (-79.480604 43.725799),Downsview,1835.0,367.0,12.0,2.0,947.0,189.0,876.0,175.0
336,24 Masseygrove Cres,M9V3C9,43.736326,-79.584228,Etobicoke,899999.0,6 bds,3 ba,,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,POINT (-79.584228 43.736326),Mount Olive-Silverstone-Jamestown,2232.0,446.0,73.0,15.0,1075.0,215.0,1084.0,217.0
337,1 De Vere Gdns,M5M3E4,43.736381,-79.407697,North York,4995000.0,5 bds,6 ba,,0,0,0,0,10,0,2,2,0,2,0,0,0,0,0,POINT (-79.407697 43.736381),Bedford Park-Nortown,1891.0,378.0,2.0,0.0,700.0,140.0,1189.0,238.0
338,36 Astley Ave,M4W3B4,43.688906,-79.369921,Downtown Toronto,3499000.0,5 bds,6 ba,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,POINT (-79.369921 43.688906),Rosedale-Moore Park,2192.0,438.0,6.0,1.0,1343.0,269.0,843.0,169.0
339,222 The Esplanade #713,M5A4M8,43.649611,-79.365545,Downtown Toronto,449900.0,2 bds,1 ba,,0,0,1,3,28,1,10,8,0,14,0,0,0,0,0,POINT (-79.365545 43.649611),St Lawrence-East Bayfront-The Islands,3604.0,721.0,14.0,3.0,2578.0,516.0,1012.0,202.0
340,629 King St W #1307,M5V0G9,43.643972,-79.401585,Downtown Toronto,399880.0,1 bd,1 ba,,0,0,2,4,6,6,53,14,0,16,0,0,0,0,3,POINT (-79.401585 43.643972),Wellington Place,3743.0,749.0,33.0,7.0,2670.0,534.0,1040.0,208.0
341,228 Westview Blvd,M4B3J5,43.71338,-79.305617,East York,998000.0,3 bds,2 ba,,0,0,1,0,7,0,2,0,0,2,0,0,0,0,0,POINT (-79.305617 43.71338),O'Connor-Parkview,1315.0,263.0,14.0,3.0,842.0,168.0,459.0,92.0
342,357 King St W #1601,M5V0S7,43.645835,-79.392529,Downtown Toronto,399000.0,1 bd,1 ba,,0,0,0,5,2,15,63,23,0,34,0,0,0,0,3,POINT (-79.392529 43.645835),Wellington Place,3743.0,749.0,33.0,7.0,2670.0,534.0,1040.0,208.0
343,55 Hambly Ave,M4E2R5,43.673307,-79.297707,East Toronto,3299900.0,4 bds,4 ba,,0,0,1,3,10,0,11,2,0,6,0,0,0,0,1,POINT (-79.297707 43.673307),The Beaches,1316.0,263.0,3.0,1.0,765.0,153.0,548.0,110.0
344,74 Connolly St,M6N5G3,43.671959,-79.455369,York,498800.0,2 bds,1 ba,,0,0,2,0,7,0,8,3,0,1,0,0,0,0,0,POINT (-79.455369 43.671959),Weston-Pelham Park,910.0,182.0,21.0,4.0,628.0,126.0,261.0,52.0
345,17A S Woodrow Blvd,M1N3L5,43.699423,-79.260028,Scarborough,1269000.0,4 bds,2 ba,,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,POINT (-79.260028 43.699423),Birchcliffe-Cliffside,1577.0,315.0,5.0,1.0,942.0,188.0,630.0,126.0
346,23 Dewbourne Ave,M5P1Z5,43.699157,-79.423254,Central Toronto,5995000.0,8 bds,8 ba,,0,0,0,1,17,0,1,1,0,2,0,0,0,0,0,POINT (-79.423254 43.699157),Forest Hill South,700.0,140.0,1.0,0.0,283.0,57.0,416.0,83.0
347,271 Victoria Park Ave,M4E3S6,43.683316,-79.284726,East Toronto,600000.0,1 bd,1 ba,,0,0,2,1,16,2,9,5,0,7,0,0,0,0,0,POINT (-79.284726 43.683316),Birchcliffe-Cliffside,1577.0,315.0,5.0,1.0,942.0,188.0,630.0,126.0
348,2A Battenberg Ave,M4L1J8,43.667336,-79.316773,East Toronto,695000.0,2 bds,1 ba,,0,0,0,0,7,0,4,0,0,6,0,0,0,0,0,POINT (-79.316773 43.667336),Woodbine Corridor,928.0,186.0,6.0,1.0,575.0,115.0,347.0,69.0
349,235 Sherway Gardens Rd #2010,M9C0A2,43.609301,-79.559016,Etobicoke,650000.0,2 bds,2 ba,,1,0,0,0,16,0,4,6,0,20,0,0,0,0,0,POINT (-79.559016 43.609301),Etobicoke City Centre,3158.0,632.0,18.0,4.0,1267.0,253.0,1873.0,375.0
350,14 Pinegrove Ave,M1N2G4,43.698491,-79.263913,Scarborough,799000.0,4 bds,2 ba,,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,POINT (-79.263913 43.698491),Birchcliffe-Cliffside,1577.0,315.0,5.0,1.0,942.0,188.0,630.0,126.0
351,180 Patricia Ave,M2M1J5,43.788611,-79.426393,North York,1088000.0,4 bds,3 ba,,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,POINT (-79.426393 43.788611),Newtonbrook West,1452.0,290.0,5.0,1.0,615.0,123.0,832.0,166.0
352,1815 Yonge St #1801,M4T2A4,43.695918,-79.395842,Central Toronto,849000.0,2 bds,1 ba,,0,1,1,1,17,4,2,4,0,6,0,0,0,0,1,POINT (-79.395842 43.695918),South Eglinton-Davisville,1233.0,247.0,5.0,1.0,907.0,181.0,321.0,64.0
353,740 Eglinton Ave W #301,M5N1C4,43.702079,-79.421814,Central Toronto,499000.0,2 bds,1 ba,,0,0,1,0,25,0,0,1,0,0,0,0,0,0,0,POINT (-79.421814 43.702079),Forest Hill North,696.0,139.0,3.0,1.0,310.0,62.0,383.0,77.0
354,114 Saskatoon Dr,M9P2G4,43.69309,-79.544397,Etobicoke,1549900.0,6 bds,4 ba,,0,0,0,0,6,0,1,2,0,1,0,0,0,0,0,POINT (-79.544397 43.69309),Kingsview Village-The Westway,1575.0,315.0,17.0,3.0,668.0,134.0,890.0,178.0
355,353 Driftwood Ave #2,M3N2P2,43.768082,-79.512841,North York,535000.0,5 bds,3 ba,,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,POINT (-79.512841 43.768082),Black Creek,2121.0,424.0,63.0,13.0,1251.0,250.0,807.0,161.0
356,181 Dundas St E UNIT 3811,M5A0N5,43.656969,-79.374122,Downtown Toronto,699000.0,2 bds,1 ba,,0,0,17,3,8,1,13,8,0,16,0,0,0,0,0,POINT (-79.374122 43.656969),Moss Park,5073.0,1015.0,35.0,7.0,3706.0,741.0,1332.0,266.0
357,59 Annie Craig Dr #3604,M8V0C4,43.624949,-79.478244,Etobicoke,1336000.0,3 bds,3 ba,,0,0,0,0,7,0,5,5,0,3,0,0,0,0,0,POINT (-79.478244 43.624949),Humber Bay Shores,1174.0,235.0,7.0,1.0,708.0,142.0,459.0,92.0
358,391 Beechgrove Dr #79,M1E2R1,43.776785,-79.172058,Scarborough,599000.0,3 bds,3 ba,"1,100 sqft",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,POINT (-79.172058 43.776785),West Hill,3355.0,671.0,41.0,8.0,2033.0,407.0,1281.0,256.0
359,77 Magellan Dr,M3L1T3,43.736555,-79.508517,North York,855900.0,3 bds,1 ba,,0,0,0,1,9,0,2,0,0,0,0,0,0,0,0,POINT (-79.508517 43.736555),Glenfield-Jane Heights,2919.0,584.0,101.0,20.0,1615.0,323.0,1203.0,241.0
360,70 Byng Ave #6,M2N7L9,43.777634,-79.411524,North York,799000.0,3 bds,3 ba,,0,0,1,0,13,0,43,8,0,6,0,0,0,0,0,POINT (-79.411524 43.777634),Yonge-Doris,1806.0,361.0,1.0,0.0,775.0,155.0,1030.0,206.0
361,585 Bloor St E #4218,M4W0B3,43.671653,-79.371638,Downtown Toronto,1550000.0,3 bds,2 ba,,0,1,1,3,16,0,8,0,0,1,0,0,0,0,0,POINT (-79.371638 43.671653),North St.James Town,1567.0,313.0,8.0,2.0,1085.0,217.0,474.0,95.0
362,97 Lawton Blvd #704,M4V1Z6,43.693514,-79.396234,Central Toronto,549000.0,2 bds,1 ba,,0,0,1,1,10,3,5,3,0,4,0,0,0,0,1,POINT (-79.396234 43.693514),Yonge-St.Clair,521.0,104.0,0.0,0.0,299.0,60.0,222.0,44.0
363,44 Waverley Rd,M4L3T1,43.667585,-79.300136,East Toronto,2978000.0,5 bds,5 ba,,0,0,1,2,1,3,13,2,0,9,0,0,0,0,0,POINT (-79.300136 43.667585),The Beaches,1316.0,263.0,3.0,1.0,765.0,153.0,548.0,110.0
364,812 Duplex Ave,M4R1W7,43.718239,-79.403956,Central Toronto,1895000.0,4 bds,2 ba,,0,0,0,0,7,0,3,2,0,1,0,0,0,0,1,POINT (-79.403956 43.718239),Lawrence Park South,1073.0,215.0,2.0,0.0,444.0,89.0,627.0,125.0
365,127 Boardwalk Dr,M4L3X9,43.666435,-79.305807,East Toronto,2595000.0,4 bds,4 ba,,0,0,1,1,5,1,6,1,0,3,0,0,0,0,0,POINT (-79.305807 43.666435),The Beaches,1316.0,263.0,3.0,1.0,765.0,153.0,548.0,110.0
366,215 Strathallan Wood,M5N1T5,43.712754,-79.421209,Central Toronto,10900000.0,4 bds,6 ba,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-79.421209 43.712754),Bedford Park-Nortown,1891.0,378.0,2.0,0.0,700.0,140.0,1189.0,238.0
367,63 Hammersmith Ave,M4E2W3,43.670396,-79.293932,East Toronto,2989000.0,5 bds,6 ba,,0,0,0,3,4,0,8,1,0,4,0,0,0,0,2,POINT (-79.293932 43.670396),The Beaches,1316.0,263.0,3.0,1.0,765.0,153.0,548.0,110.0
368,990 Dovercourt Rd,M6H2X5,43.666907,-79.431852,West Toronto,699000.0,3 bds,2 ba,,0,0,1,0,16,0,1,1,0,2,0,0,0,0,0,POINT (-79.431852 43.666907),Dovercourt Village,754.0,151.0,1.0,0.0,441.0,88.0,312.0,62.0
369,47 Stephen Dr,M8Y3M8,43.632836,-79.485005,Etobicoke,849000.0,3 bds,1 ba,,0,0,0,0,11,0,3,1,0,2,0,0,0,0,0,POINT (-79.485005 43.632836),Stonegate-Queensway,1946.0,389.0,8.0,2.0,888.0,178.0,1050.0,210.0
370,415 Wellesley St E,M4X1H5,43.668911,-79.364947,Downtown Toronto,1195000.0,4 bds,3 ba,,0,0,2,2,0,0,10,2,0,0,0,0,0,0,0,POINT (-79.364947 43.668911),Cabbagetown-South St.James Town,2143.0,429.0,11.0,2.0,1522.0,304.0,610.0,122.0
371,200 Cumberland St #3802,M5R0B7,43.669867,-79.394244,Central Toronto,17800000.0,3 bds,4 ba,,0,2,14,1,18,2,29,15,0,9,0,0,0,0,0,POINT (-79.394244 43.669867),Annex,3265.0,653.0,4.0,1.0,2074.0,415.0,1187.0,237.0
372,30 Forge Dr,M3N2R3,43.759536,-79.513985,North York,849999.0,5 bds,2 ba,,0,0,1,0,17,0,0,1,0,9,0,0,0,0,0,POINT (-79.513985 43.759536),Black Creek,2121.0,424.0,63.0,13.0,1251.0,250.0,807.0,161.0
373,4 Tredvalley Grve,M1C3J4,43.776477,-79.148234,Scarborough,2388000.0,5 bds,5 ba,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-79.148234 43.776477),Centennial Scarborough,593.0,119.0,1.0,0.0,252.0,50.0,340.0,68.0
374,83 Lillian St #15,M4S2H7,43.706583,-79.393516,Central Toronto,899000.0,2 bds,2 ba,,0,0,2,5,14,4,17,8,2,20,0,0,0,0,1,POINT (-79.393516 43.706583),South Eglinton-Davisville,1233.0,247.0,5.0,1.0,907.0,181.0,321.0,64.0
375,168 Pinewood Ave,M6C2V5,43.688172,-79.427079,York,1529000.0,3 bds,2 ba,,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,POINT (-79.427079 43.688172),Humewood-Cedarvale,858.0,172.0,3.0,1.0,409.0,82.0,446.0,89.0
376,101 Charles St E #4202,M4Y0A9,43.669643,-79.380555,Downtown Toronto,875000.0,2 bds,1 ba,,0,0,2,2,10,3,15,13,0,16,0,0,0,0,0,POINT (-79.380555 43.669643),Church-Wellesley,2861.0,572.0,8.0,2.0,2080.0,416.0,773.0,155.0
377,127 Bellwoods Ave,M6J2P6,43.64966,-79.41204,West Toronto,1799900.0,4 bds,2 ba,,0,0,2,0,0,1,17,9,0,9,0,0,0,0,0,POINT (-79.41204 43.64966),Trinity-Bellwoods,1246.0,249.0,5.0,1.0,857.0,171.0,384.0,77.0
378,9 Bogert Ave #2801,M2N0H3,43.760385,-79.411435,North York,728000.0,2 bds,2 ba,,0,1,0,5,18,0,18,9,0,27,0,0,0,0,1,POINT (-79.411435 43.760385),Lansing-Westgate,1439.0,288.0,10.0,2.0,647.0,129.0,782.0,156.0
379,65 Mutual St #3004,M5H2A9,43.655802,-79.374984,Downtown Toronto,899000.0,3 bds,2 ba,,0,0,17,2,4,3,22,13,0,17,0,0,0,0,0,POINT (-79.374984 43.655802),Downtown Yonge East,5634.0,1127.0,29.0,6.0,4059.0,812.0,1546.0,309.0
380,195 Redpath Ave #3307,M4P0E4,43.7101,-79.393425,Central Toronto,399000.0,Studio,1 ba,,0,0,3,4,19,4,12,6,1,11,0,0,0,0,1,POINT (-79.393425 43.7101),North Toronto,988.0,198.0,4.0,1.0,710.0,142.0,274.0,55.0
381,28 Rosebank Dr #1009,M1B5Z1,43.792518,-79.235348,Scarborough,799000.0,5 bds,3 ba,,0,0,0,0,20,0,3,1,0,4,0,0,0,0,0,POINT (-79.235348 43.792518),Malvern East,1416.0,283.0,29.0,6.0,770.0,154.0,617.0,123.0
382,36 Lisgar St #708W,M6J0C7,43.641739,-79.423316,West Toronto,399900.0,2 bds,1 ba,,0,0,0,3,2,3,22,11,0,11,0,0,0,0,0,POINT (-79.423316 43.641739),Little Portugal,971.0,194.0,1.0,0.0,605.0,121.0,365.0,73.0
383,5444 Yonge St #108,M2N6J4,43.776373,-79.415758,North York,1898000.0,3 bds,3 ba,,0,0,4,1,17,1,58,16,0,9,0,0,0,0,1,POINT (-79.415758 43.776373),Willowdale West,978.0,196.0,4.0,1.0,454.0,91.0,520.0,104.0
384,2053 Gerrard St E,M4E2B4,43.68208,-79.307469,East Toronto,999900.0,4 bds,2 ba,,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,POINT (-79.307469 43.68208),East End-Danforth,1980.0,396.0,11.0,2.0,1215.0,243.0,754.0,151.0
385,64 Marion St,M6R1E7,43.642017,-79.443304,West Toronto,1599000.0,6 bds,2 ba,,0,0,1,0,5,1,15,11,0,11,0,0,0,0,1,POINT (-79.443304 43.642017),Roncesvalles,1227.0,245.0,8.0,2.0,816.0,163.0,403.0,81.0
386,248 Garden Ave,M6R1J3,43.6432,-79.450769,West Toronto,1149000.0,6 bds,4 ba,,0,0,1,3,1,0,10,5,0,4,0,0,0,0,1,POINT (-79.450769 43.6432),High Park-Swansea,1307.0,261.0,14.0,3.0,711.0,142.0,582.0,116.0
