osm_id,code,fclass,name,type,geometry,Latitude,Longitude
36811093,1500,building,Michael Smith Laboratories,university,"POLYGON ((-123.2506914 49.26467, -123.2501674 49.2648501, -123.249828 49.2644437, -123.2498117 49.2644242, -123.2503091 49.2642479, -123.2506914 49.26467))",49.26454948966269,-123.25024670665356
36827412,1500,building,Brock Hall,university,"POLYGON ((-123.2526955 49.2687348, -123.252618 49.2687627, -123.2526328 49.2687802, -123.252453 49.2688449, -123.2524315 49.2688194, -123.2523795 49.2688382, -123.2523576 49.2688123, -123.2523315 49.2688217, -123.252302 49.2688323, -123.2523094 49.2688411, -123.2521807 49.2688874, -123.252131 49.2689043, -123.2521091 49.2688906, -123.2518956 49.2689621, -123.2518546 49.2689122, -123.251826 49.2689228, -123.2517966 49.2689115, -123.2517603 49.2688886, -123.2517326 49.2688644, -123.2517018 49.2688413, -123.2516691 49.2688027, -123.251641 49.2687506, -123.2516307 49.2687179, -123.2516209 49.2686844, -123.2516612 49.2686699, -123.2514981 49.268477, -123.251525 49.2684668, -123.2515178 49.2684546, -123.251515 49.268442, -123.2515158 49.2684317, -123.2515189 49.2684225, -123.2515271 49.2684102, -123.2515471 49.2683945, -123.2515762 49.2683837, -123.2516096 49.2683805, -123.2516306 49.2683827, -123.2516423 49.2683854, -123.2516594 49.2683918, -123.2516751 49.2684012, -123.251683 49.2684082, -123.2516845 49.2684102, -123.2517199 49.2683976, -123.2518298 49.2685276, -123.2518649 49.2685149, -123.2519499 49.2684843, -123.2519925 49.268469, -123.2520656 49.2684427, -123.2520435 49.2684165, -123.2521312 49.2683849, -123.2521113 49.2683614, -123.25223 49.2683186, -123.2522466 49.2683383, -123.2523473 49.268302, -123.2524235 49.2683921, -123.2523746 49.2684097, -123.2524784 49.2685324, -123.25258 49.2686525, -123.2525981 49.268646, -123.2526152 49.2686399, -123.2526955 49.2687348))",49.26864139988823,-123.25207836933038
36835354,1500,building,Cunningham Building,university,"POLYGON ((-123.2492111 49.2647058, -123.2491271 49.2647338, -123.2490801 49.2647495, -123.2484735 49.2649521, -123.2482866 49.2647138, -123.2484929 49.2646449, -123.2485857 49.2647634, -123.2491171 49.2645859, -123.2492111 49.2647058))",49.26476241601241,-123.24871753916707
36835369,1500,building,Medical Science Block C,university,"POLYGON ((-123.248222 49.2649014, -123.247596 49.2651118, -123.2474984 49.264988, -123.2481244 49.2647776, -123.248222 49.2649014))",49.2649447,-123.2478602
36835371,1500,building,Friedman Building,university,"POLYGON ((-123.2468652 49.2652229, -123.2457942 49.2655924, -123.2456829 49.2654551, -123.2457356 49.2654369, -123.245653 49.265335, -123.245785 49.2652894, -123.2458684 49.2653922, -123.2467546 49.2650865, -123.2468652 49.2652229))",49.26534152971437,-123.24623055424864
36835372,1500,building,Macdonald Building,university,"POLYGON ((-123.2457508 49.2656504, -123.2454496 49.2657559, -123.2448971 49.2650788, -123.2453428 49.2649227, -123.2455054 49.2651203, -123.2453574 49.2651722, -123.2457508 49.2656504))",49.26532539289397,-123.24532695917335
36835373,1500,building,David Strangway Building,university,"POLYGON ((-123.2467937 49.2659398, -123.246098 49.2660374, -123.2460847 49.2659962, -123.2459731 49.2660172, -123.2459831 49.2660404, -123.2457192 49.2661145, -123.2455814 49.265948, -123.2456487 49.2659213, -123.2456121 49.2658787, -123.245529 49.2659091, -123.2454956 49.2658702, -123.2455788 49.2658398, -123.245559 49.2658168, -123.2455127 49.2657628, -123.2457651 49.2656742, -123.2458172 49.2657335, -123.2459126 49.2657012, -123.2460887 49.2656416, -123.2466638 49.2655553, -123.2467937 49.2659398))",49.26583023712026,-123.24616894881572
36893877,1500,building,,school,"POLYGON ((-123.1259272 49.239309, -123.1259194 49.2395654, -123.1259 49.2395652, -123.1258914 49.2398491, -123.1258032 49.239848, -123.1258033 49.2398417, -123.1257629 49.2398412, -123.1257617 49.2398825, -123.1256449 49.239881, -123.1256426 49.2399576, -123.1253329 49.2399536, -123.125332 49.2399834, -123.1253527 49.2399837, -123.1253387 49.2404475, -123.1246074 49.2404381, -123.1246068 49.2404588, -123.1245142 49.2404576, -123.1245148 49.2404366, -123.1240414 49.2404305, -123.1240453 49.2402994, -123.1240135 49.2402989, -123.1240173 49.2401732, -123.1240661 49.2401739, -123.1240735 49.2399317, -123.1242294 49.2399337, -123.1242353 49.2397376, -123.1248554 49.2397456, -123.1248611 49.2395569, -123.1247116 49.239555, -123.1247123 49.239534, -123.1247128 49.239517, -123.1247283 49.2395172, -123.1247288 49.2394981, -123.1248539 49.2394997, -123.124855 49.239463, -123.124729 49.2394614, -123.1247371 49.2391958, -123.1257774 49.2392092, -123.1257742 49.2393156, -123.1258657 49.2393168, -123.1258659 49.2393083, -123.1259272 49.239309))",49.23984510257866,-123.12500566299605
36981586,1500,building,,school,"POLYGON ((-123.0744474 49.2661656, -123.0744417 49.2663841, -123.0744124 49.2663838, -123.0744112 49.2664272, -123.0744306 49.2664275, -123.0744276 49.2665292, -123.0741594 49.2665258, -123.0741564 49.2666253, -123.0738685 49.2666216, -123.0738711 49.2665354, -123.0738543 49.2665352, -123.0738583 49.266406, -123.0738726 49.2664035, -123.0738746 49.2663191, -123.073905 49.2663194, -123.0739058 49.2662852, -123.0739784 49.2662859, -123.0739818 49.2661478, -123.0742304 49.2661504, -123.0742301 49.2661632, -123.0744474 49.2661656))",49.266378086601954,-123.0741484560188
36981922,1500,building,,school,"POLYGON ((-123.0811866 49.2789135, -123.0811833 49.2790228, -123.0805956 49.2790152, -123.0805992 49.2788955, -123.0806342 49.278896, -123.0806346 49.2788829, -123.0806102 49.2788826, -123.0806137 49.278762, -123.0807719 49.278764, -123.080776 49.278622, -123.0806157 49.27862, -123.080619 49.2785054, -123.0809652 49.2785097, -123.080962 49.27862, -123.080988 49.2786203, -123.0809832 49.2787827, -123.0811589 49.2787849, -123.0811551 49.2789131, -123.0811866 49.2789135))",49.27880490560563,-123.08086584711734
