,Street address,Zip/Postal Code,Latitude,Longitude,Neighbourhood,Region,Price,Bedrooms,Bathrooms,Square Footage,Hospital in area,Railway Station in area,School in area,Supermarket in area,Bus Stop in area,Pub in area,Restaurant in area,Cafe in area,Dentist in area,Fast Food in area,Kindergartens in area,Malls in area,Play Ground in area,Parks in area,Post Office in area
360,4333 Locarno Cres,V6R1G2,49.269209,-123.20402,West Kitsilano / West Point Grey / Jericho,Vancouver,4980000.0,5 bds,5 ba,"3,118 sqft",0,0,1,0,8,0,1,0,0,0,0,0,0,0,0
361,142 E 27th Ave,V5V2K4,49.247028,-123.102357,West Kensington-Cedar Cottage / NE Riley Park,Vancouver,2689000.0,5 bds,3 ba,"2,592 sqft",0,0,0,2,11,0,26,9,0,6,0,0,0,0,0
362,1386 Nicola St #24,V6G2G2,49.282452,-123.140146,NW West End / Stanley Park,Vancouver,2999999.0,2 bds,3 ba,"2,982 sqft",0,0,0,1,14,0,4,2,0,3,0,0,0,0,1
363,601 Jervis St,V6E3M5,49.288547,-123.125844,SE West End / Davie Village,Vancouver,1349000.0,2 bds,3 ba,"1,378 sqft",0,0,2,2,15,1,53,26,0,9,0,0,0,0,3
364,833 Seymour St #607,V6B0G4,49.280497,-123.119756,NE Downtown / Gastown / Harbour Centre / International Village / Victory Square / Yaletown,Vancouver,699900.0,1 bd,1 ba,855 sqft,0,1,5,4,27,5,76,38,0,38,0,0,0,0,2
365,3161 W 4th Ave #205,V6K1R6,49.268705,-123.174915,Central Kitsilano / Greektown,Vancouver,849900.0,2 bds,2 ba,780 sqft,0,0,0,1,5,0,6,1,0,1,0,0,0,0,0
366,1959 W 15th Ave,V6J2L2,49.25788,-123.149851,NW Shaughnessy / East Kitsilano / Quilchena,Vancouver,2499000.0,2 bds,3 ba,"1,634 sqft",0,0,0,1,14,0,1,0,0,0,0,0,0,0,0
367,185 W 45th Ave,V5Y2W2,49.229855,-123.110477,West Mount Pleasant / West Riley Park,Vancouver,3590000.0,5 bds,5 ba,"3,403 sqft",0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
368,1775 Quebec St #607,V5T0E3,49.269514,-123.103314,East Mount Pleasant,Vancouver,749999.0,1 bd,1 ba,640 sqft,0,0,0,1,12,7,13,9,0,2,0,0,0,0,1
369,5288 Melbourne St #1205,V5R6E6,49.234589,-123.028988,South Renfrew- Collingwood,Vancouver,828000.0,3 bds,2 ba,991 sqft,0,0,1,0,9,0,19,8,0,6,0,0,0,0,0
370,1480 Howe St #5601,V6Z0G5,49.274891,-123.131173,SW Downtown,Vancouver,7980000.0,3 bds,4 ba,"3,107 sqft",0,0,1,2,13,1,18,10,0,5,0,0,0,0,1
371,2645 W 6th Ave,V6K1W6,49.266824,-123.16538,Central Kitsilano / Greektown,Vancouver,2399000.0,5 bds,3 ba,"2,038 sqft",0,0,0,1,17,1,15,7,0,2,0,0,0,0,1
372,1372 Seymour St #4102,V6B0L1,49.27459,-123.127563,NE Downtown / Gastown / Harbour Centre / International Village / Victory Square / Yaletown,Vancouver,3399888.0,4 bds,4 ba,"2,073 sqft",0,0,1,5,20,3,36,13,0,12,0,0,0,0,2
373,988 W 54th Ave #203,V6P1M9,49.221676,-123.137879,SE Kerrisdale / SW Oakridge / West Marpole,Vancouver,788000.0,2 bds,2 ba,973 sqft,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
374,5665 Boundary Rd #2807,V5R0E4,49.233386,-123.024471,South Renfrew- Collingwood,Vancouver,799000.0,2 bds,2 ba,786 sqft,0,0,0,0,10,0,9,7,0,2,0,0,0,0,0
375,5650 Oak St #208,V6M2V6,49.234715,-123.127612,South Shaughnessy / NW Oakridge / NE Kerrisdale / SE Arbutus Ridge,Vancouver,849000.0,2 bds,2 ba,"1,137 sqft",0,0,1,0,12,0,0,1,0,0,0,0,0,0,1
376,1288 Georgia St W PENTHOUSE 5,V6E4R3,49.288097,-123.126151,SE West End / Davie Village,Vancouver,1799000.0,2 bds,1 ba,"1,215 sqft",0,0,1,2,15,1,53,24,0,9,0,0,0,0,3
377,4309 Locarno Cres,V6R1G2,49.269064,-123.203404,West Kitsilano / West Point Grey / Jericho,Vancouver,3890000.0,3 bds,2 ba,"2,864 sqft",0,0,0,0,7,0,1,0,0,0,0,0,0,0,0
378,1283 Howe St #2504,V6Z0E3,49.277218,-123.128625,SW Downtown,Vancouver,999000.0,3 bds,2 ba,916 sqft,0,0,1,5,28,4,49,20,0,20,0,0,0,0,2
379,4569 W 2nd Ave,V6R1K7,49.271603,-123.210982,West Kitsilano / West Point Grey / Jericho,Vancouver,3798000.0,2 bds,2 ba,"1,730 sqft",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
380,2741 Hastings St E #200,V5K1Z8,49.281423,-123.048362,North Hastings-Sunrise,Vancouver,438800.0,1 bd,1 ba,468 sqft,0,0,0,0,6,0,5,4,0,3,0,0,0,0,1
381,1080 Wolfe Ave,V6H1V8,49.254646,-123.129873,West Fairview / Granville Island / NE Shaughnessy,Vancouver,9580000.0,5 bds,5 ba,"5,910 sqft",0,0,0,1,8,0,4,3,0,2,0,0,0,0,0
382,1500 Hornby St #1805,V6Z2R1,49.275736,-123.131665,SW Downtown,Vancouver,1688000.0,2 bds,2 ba,"1,273 sqft",0,0,1,2,14,2,22,10,0,8,0,0,0,0,0
383,51 E 27th Ave,V5V2K2,49.247524,-123.104159,West Kensington-Cedar Cottage / NE Riley Park,Vancouver,2498000.0,3 bds,4 ba,"1,751 sqft",0,0,0,2,10,0,24,8,0,6,0,0,0,0,0
384,830 E 7th Ave #211,V5T4J2,49.26404,-123.086412,East Mount Pleasant,Vancouver,429000.0,1 bd,1 ba,446 sqft,0,0,0,0,9,0,7,1,0,4,0,0,0,0,0
385,311 E 6th Ave #405,V5T0G9,49.265607,-123.098523,East Mount Pleasant,Vancouver,635000.0,1 bd,1 ba,564 sqft,0,0,0,3,22,2,24,9,0,6,0,0,0,0,1
386,750 W 6th Ave,V5Z0C8,49.265658,-123.121194,East Fairview / South Cambie,Vancouver,1649900.0,3 bds,2 ba,"1,603 sqft",0,0,2,0,10,1,23,9,1,4,0,0,0,0,0
387,2925 McGill St,V5K1H8,49.289001,-123.04321,North Hastings-Sunrise,Vancouver,1685000.0,4 bds,2 ba,"1,889 sqft",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
388,40 E 46th Ave #1,V5W1Z1,49.228272,-123.104959,SE Riley Park / SW Kensington-Cedar Cottage / NE Oakridge / North Sunset,Vancouver,2149000.0,5 bds,4 ba,"1,825 sqft",0,0,0,1,9,0,1,1,0,1,0,0,0,0,0
389,1726 W 32nd Ave,V6J3A7,49.243344,-123.144295,NW Shaughnessy / East Kitsilano / Quilchena,Vancouver,6990000.0,5 bds,5 ba,"5,760 sqft",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2032 E 22nd Ave,V5N2R4,49.250008,-123.06413,South Grandview- Woodland / NE Kensington-Cedar Cottage,Vancouver,2998000.0,8 bds,7 ba,"3,577 sqft",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
391,3885 W 35th Ave,V6N2N8,49.240751,-123.190514,West Kerrisdale / South Dunbar- Southlands / Musqueam,Vancouver,3998000.0,8 bds,4 ba,"2,371 sqft",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,3138 Riverwalk Ave #312,V5S0B6,49.205651,-123.040863,Killarney,Vancouver,859800.0,2 bds,2 ba,"1,024 sqft",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
393,1907 E 38th Ave,V5P1G6,49.235477,-123.067132,SE Kensington-Cedar Cottage / Victoria- Fraserview,Vancouver,2230000.0,6 bds,4 ba,"2,278 sqft",0,0,0,3,13,0,27,4,0,4,0,0,0,0,1
394,1502 Island Park Walk #107,V6H3Z8,49.270581,-123.139126,West Fairview / Granville Island / NE Shaughnessy,Vancouver,1299900.0,2 bds,2 ba,"1,257 sqft",0,0,1,0,10,1,11,8,0,7,0,0,0,0,1
395,964 W 15th Ave,V5Z1R9,49.25762,-123.126543,East Fairview / South Cambie,Vancouver,1599000.0,3 bds,2 ba,"1,976 sqft",0,0,0,1,10,0,2,2,0,2,0,0,0,0,0
396,4638 Gladstone St #1510,V5N4Y8,49.242466,-123.062508,South Grandview- Woodland / NE Kensington-Cedar Cottage,Vancouver,775000.0,2 bds,2 ba,791 sqft,0,0,0,2,14,0,22,1,0,3,0,0,0,0,1
397,2335 W 18th Ave,V6L1A7,49.256582,-123.158831,NW Arbutus Ridge / NE Dunbar- Southlands,Vancouver,7180000.0,5 bds,7 ba,"4,700 sqft",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
398,3888 W 13th Ave,V6R2S8,49.260558,-123.190619,West Kitsilano / West Point Grey / Jericho,Vancouver,3860000.0,5 bds,5 ba,"2,458 sqft",0,0,0,0,7,0,1,0,0,0,0,0,0,0,0
399,1362 E 60th Ave,V5X2A9,49.215236,-123.078257,SE Oakridge / East Marpole / South Sunset,Vancouver,1580000.0,5 bds,2 ba,"2,390 sqft",0,0,0,0,12,0,0,0,0,2,0,0,0,0,0
400,6011 Macdonald St,V6N1E5,49.231692,-123.167833,West Kerrisdale / South Dunbar- Southlands / Musqueam,Vancouver,3798000.0,6 bds,5 ba,"4,817 sqft",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
401,2033 W 7th Ave #305,V6J1T3,49.265839,-123.151582,NW Shaughnessy / East Kitsilano / Quilchena,Vancouver,799900.0,2 bds,1 ba,749 sqft,0,0,0,1,10,0,25,8,1,3,0,0,0,0,1
402,2838 Birch St #3,V6H2T6,49.260004,-123.133506,West Fairview / Granville Island / NE Shaughnessy,Vancouver,1988000.0,3 bds,3 ba,"1,956 sqft",0,0,0,0,4,0,3,1,0,4,0,0,0,0,0
403,7123 Selkirk St,V6P6J4,49.221187,-123.133918,SE Kerrisdale / SW Oakridge / West Marpole,Vancouver,6980000.0,6 bds,8 ba,"6,502 sqft",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,939 W 7th Ave #26,V5Z1C4,49.265369,-123.125488,East Fairview / South Cambie,Vancouver,649900.0,1 bd,1 ba,624 sqft,1,0,2,0,8,0,18,10,0,2,0,0,0,0,1
405,1211 Melville St #2404,V6E0A7,49.288385,-123.124397,SE West End / Davie Village,Vancouver,1685000.0,3 bds,3 ba,"1,372 sqft",0,0,3,2,15,1,52,29,0,11,0,0,0,0,3
406,8410 Cornerstone St,V5S4S1,49.207854,-123.033394,Killarney,Vancouver,998000.0,3 bds,3 ba,"1,808 sqft",0,0,0,1,7,0,4,1,0,2,0,0,0,0,0
407,1375 King Edward Ave W,V6H2A1,49.249817,-123.135915,West Fairview / Granville Island / NE Shaughnessy,Vancouver,11998000.0,4 bds,3 ba,"5,774 sqft",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
408,2311 W 8th Ave,V6K2A8,49.265068,-123.158095,Central Kitsilano / Greektown,Vancouver,1185000.0,2 bds,2 ba,"1,000 sqft",0,0,0,2,8,1,11,5,0,2,0,0,0,0,2
409,1199 Marinaside Cres UNIT 3002,V6Z2Y2,49.273129,-123.120638,SW Downtown,Vancouver,1999000.0,2 bds,2 ba,"1,302 sqft",0,1,0,2,13,1,39,12,0,11,0,0,0,0,1
410,3998 Granville St,V6H3L2,49.250458,-123.13867,West Fairview / Granville Island / NE Shaughnessy,Vancouver,7980000.0,4 bds,3 ba,"5,350 sqft",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
411,667 Howe St #4601,V6C0B5,49.283705,-123.119032,Waterfront / Coal Harbour / Canada Place,Vancouver,8900000.0,4 bds,5 ba,"3,722 sqft",0,3,9,4,46,5,63,48,0,38,0,0,0,0,4
412,1591 Nanton Ave,V6J2X3,49.247697,-123.141284,NW Shaughnessy / East Kitsilano / Quilchena,Vancouver,5990000.0,7 bds,6 ba,"4,979 sqft",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
413,2209 Alder St,V6H2R8,49.265802,-123.131605,West Fairview / Granville Island / NE Shaughnessy,Vancouver,1199000.0,2 bds,2 ba,"1,550 sqft",0,0,0,0,10,0,9,6,0,3,0,0,0,0,0
414,1177 Hornby St #203,V6Z2E9,49.278837,-123.128065,SW Downtown,Vancouver,638000.0,1 bd,1 ba,665 sqft,0,0,4,4,28,6,57,23,0,25,0,0,0,0,3
415,2843 W 44th Ave,V6N3K1,49.232135,-123.168845,West Kerrisdale / South Dunbar- Southlands / Musqueam,Vancouver,5990000.0,6 bds,6 ba,"5,044 sqft",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
416,445 W 2nd Ave #TOWNHOUSE 101,V5Y0E8,49.266828,-123.113794,West Mount Pleasant / West Riley Park,Vancouver,1328000.0,2 bds,3 ba,"1,411 sqft",0,2,1,2,13,1,20,6,0,5,0,0,0,0,1
417,1408 Robson St #1006,V6G1B9,49.28808,-123.13083,NW West End / Stanley Park,Vancouver,3380000.0,2 bds,2 ba,935 sqft,0,0,0,3,11,2,49,16,0,9,0,0,0,0,3
418,557 E 20th Ave,V5V1M7,49.253106,-123.092568,West Kensington-Cedar Cottage / NE Riley Park,Vancouver,2288000.0,6 bds,4 ba,"1,981 sqft",0,0,0,0,8,0,8,0,0,0,0,0,0,0,0
419,822 Homer St #1303,V6B6M3,49.279045,-123.116954,NE Downtown / Gastown / Harbour Centre / International Village / Victory Square / Yaletown,Vancouver,858000.0,2 bds,2 ba,837 sqft,0,2,9,3,27,3,57,35,0,32,0,0,0,0,3
420,1717 Haro St #401,V6G1H1,49.290223,-123.135177,NW West End / Stanley Park,Vancouver,659000.0,1 bd,1 ba,667 sqft,0,0,0,6,11,1,61,16,0,10,0,0,0,0,4
421,583 Beach Cres #1003,V6Z3E6,49.273589,-123.129221,SW Downtown,Vancouver,1849900.0,2 bds,2 ba,"1,238 sqft",0,0,1,3,11,2,14,7,0,5,0,0,0,0,2
422,3814 W 15th Ave,V6R2Z9,49.258712,-123.1885,West Kitsilano / West Point Grey / Jericho,Vancouver,1880000.0,3 bds,3 ba,"1,471 sqft",0,0,0,0,10,0,3,1,0,2,0,0,0,0,0
423,1191 W 40th Ave,V6M1V1,49.23528,-123.132242,South Shaughnessy / NW Oakridge / NE Kerrisdale / SE Arbutus Ridge,Vancouver,4398000.0,5 bds,2 ba,"3,470 sqft",0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
424,1331 Alberni St #2701,V6E4S1,49.288352,-123.127898,SE West End / Davie Village,Vancouver,1998000.0,3 bds,3 ba,"1,614 sqft",0,0,1,1,14,2,49,21,0,8,0,0,0,0,3
425,455 Beach Cres #1102,V6Z3E5,49.272668,-123.127769,SW Downtown,Vancouver,1338000.0,2 bds,2 ba,"1,160 sqft",0,0,0,2,9,2,12,2,0,2,0,0,0,0,1
426,6210 Larch St,V6M4C6,49.230031,-123.16252,South Shaughnessy / NW Oakridge / NE Kerrisdale / SE Arbutus Ridge,Vancouver,4199000.0,6 bds,7 ba,"3,535 sqft",0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
427,1050 Chilco St #503,V6G2R8,49.290238,-123.142748,NW West End / Stanley Park,Vancouver,399900.0,1 bd,1 ba,569 sqft,0,0,0,0,7,1,29,7,0,9,0,0,0,0,2
428,1234 Pendrell St #102,V6E1L6,49.282739,-123.133262,SE West End / Davie Village,Vancouver,749900.0,2 bds,1 ba,860 sqft,0,0,0,2,8,2,28,7,0,13,0,0,0,0,1
429,1965 E 37th Ave,V5P1E9,49.236934,-123.066233,SE Kensington-Cedar Cottage / Victoria- Fraserview,Vancouver,2100000.0,5 bds,4 ba,"2,249 sqft",0,0,0,2,13,0,23,4,0,3,0,0,0,0,1
430,3615 Georgia St E,V5K2M2,49.278475,-123.0253,North Hastings-Sunrise,Vancouver,1938000.0,6 bds,4 ba,"2,029 sqft",0,0,0,0,20,0,5,4,0,1,0,0,0,0,0
431,2715 E Pender St #2,V5K2B9,49.280519,-123.048778,North Hastings-Sunrise,Vancouver,1598000.0,3 bds,3 ba,"2,006 sqft",0,0,0,0,4,0,5,4,0,3,0,0,0,0,1
432,688 Fairchild Rd #204,V5Z4P7,49.230828,-123.120572,East Fairview / South Cambie,Vancouver,968000.0,2 bds,2 ba,"1,056 sqft",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
433,1131 Homer St,V6B0B1,49.276189,-123.12245,NE Downtown / Gastown / Harbour Centre / International Village / Victory Square / Yaletown,Vancouver,1175900.0,2 bds,2 ba,"1,130 sqft",0,1,1,4,18,8,81,23,0,26,0,0,0,0,1
434,46 King Edward Ave W,V5Y2H7,49.24855,-123.106148,West Mount Pleasant / West Riley Park,Vancouver,1699900.0,3 bds,3 ba,"1,484 sqft",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
435,928 Richards St #2002,V6B6P6,49.278357,-123.119901,NE Downtown / Gastown / Harbour Centre / International Village / Victory Square / Yaletown,Vancouver,549000.0,1 bd,1 ba,495 sqft,0,2,5,3,18,7,84,30,0,32,0,0,0,0,3
436,550 Taylor St UNIT 1610,V6B1R1,49.279776,-123.10558,NE Downtown / Gastown / Harbour Centre / International Village / Victory Square / Yaletown,Vancouver,649000.0,1 bd,1 ba,589 sqft,0,1,3,2,24,9,47,20,0,34,0,0,0,0,1
437,1159 Main St #805,V6A4B6,49.274261,-123.100494,Strathcona / Chinatown / Downtown Eastside,Vancouver,1098000.0,3 bds,2 ba,"1,183 sqft",0,2,0,0,37,4,6,5,0,3,0,0,0,0,0
438,871 W 33rd Ave,V5V3A4,49.241609,-123.124533,West Kensington-Cedar Cottage / NE Riley Park,Vancouver,849900.0,1 bd,1 ba,542 sqft,1,0,0,0,5,0,0,4,0,0,0,0,0,0,0
439,1255 Seymour St PENTHOUSE 3401,V6B0H1,49.276039,-123.126471,NE Downtown / Gastown / Harbour Centre / International Village / Victory Square / Yaletown,Vancouver,2349000.0,2 bds,3 ba,"1,415 sqft",0,0,1,5,26,6,61,18,0,16,0,0,0,0,2
440,1837 Matthews Ave,V6J2T4,49.251583,-123.146601,NW Shaughnessy / East Kitsilano / Quilchena,Vancouver,6298000.0,6 bds,7 ba,"7,871 sqft",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
441,4078 Knight St #523,V5N5Y9,49.248893,-123.075391,South Grandview- Woodland / NE Kensington-Cedar Cottage,Vancouver,799900.0,2 bds,2 ba,807 sqft,0,0,0,2,16,0,15,2,0,2,0,0,0,0,1
442,1238 W 45th Ave,V6M2G7,49.230128,-123.133482,South Shaughnessy / NW Oakridge / NE Kerrisdale / SE Arbutus Ridge,Vancouver,6688000.0,10 bds,10 ba,"6,057 sqft",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
443,2411 Heather St #1801,V5Z0B7,49.264583,-123.120097,East Fairview / South Cambie,Vancouver,2990000.0,3 bds,2 ba,"1,556 sqft",0,0,2,0,15,1,29,12,1,6,0,0,0,0,1
444,2119 E 29th Ave #1,V5N2Z2,49.245166,-123.062331,South Grandview- Woodland / NE Kensington-Cedar Cottage,Vancouver,1499900.0,3 bds,4 ba,"1,443 sqft",0,0,0,1,10,0,21,1,0,2,0,0,0,0,1
445,4652 Victoria Dr,V5N4N9,49.243247,-123.064884,South Grandview- Woodland / NE Kensington-Cedar Cottage,Vancouver,1180000.0,3 bds,2 ba,"1,252 sqft",0,0,0,2,13,0,17,1,0,2,0,0,0,0,0
446,2055 Pendrell St #1605,V6G1T9,49.290618,-123.144258,NW West End / Stanley Park,Vancouver,1549000.0,2 bds,2 ba,"1,114 sqft",0,0,0,0,1,1,10,4,0,3,0,0,0,0,0
447,16 Lakewood Dr #305,V5L4L1,49.284536,-123.061412,North Grandview- Woodland,Vancouver,570000.0,2 bds,1 ba,807 sqft,0,0,0,0,11,2,10,6,0,2,0,0,0,0,0
448,3806 W 3rd Ave,V6R1M4,49.269297,-123.187861,West Kitsilano / West Point Grey / Jericho,Vancouver,3568000.0,3 bds,2 ba,"1,868 sqft",0,0,0,1,7,0,5,4,0,2,0,0,0,0,0
449,1136 E 10th Ave,V5T2B7,49.261189,-123.08052,East Mount Pleasant,Vancouver,2099900.0,5 bds,2 ba,"2,168 sqft",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
450,1417 E 27th Ave,V5N2W5,49.246662,-123.075282,South Grandview- Woodland / NE Kensington-Cedar Cottage,Vancouver,1399000.0,3 bds,3 ba,"1,495 sqft",0,0,0,2,15,0,12,2,0,1,0,0,0,0,0
451,1637 Angus Dr,V6J4H2,49.254735,-123.14173,NW Shaughnessy / East Kitsilano / Quilchena,Vancouver,12988000.0,12 bds,12 ba,"12,195 sqft",0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
452,4769 Belmont Ave,V6T1A8,49.275514,-123.217758,UBC,Vancouver,32000000.0,1 bd,1 ba,640 sqft,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
453,5584 Mackenzie St,V6N1H2,49.235982,-123.169781,West Kerrisdale / South Dunbar- Southlands / Musqueam,Vancouver,3098000.0,5 bds,3 ba,"3,044 sqft",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
454,3402 Osler St,V6H2W3,49.255587,-123.131849,West Fairview / Granville Island / NE Shaughnessy,Vancouver,19990000.0,6 bds,10 ba,"9,655 sqft",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
455,3852 W 50th Ave,V6N3V5,49.226214,-123.189675,West Kerrisdale / South Dunbar- Southlands / Musqueam,Vancouver,5380000.0,5 bds,6 ba,"4,027 sqft",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,1307 W 41st Ave,V6M1X4,49.234482,-123.135094,South Shaughnessy / NW Oakridge / NE Kerrisdale / SE Arbutus Ridge,Vancouver,4399000.0,4 bds,2 ba,"2,800 sqft",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
457,4575 Alexandra St,V6J4C9,49.244421,-123.141555,NW Shaughnessy / East Kitsilano / Quilchena,Vancouver,4777000.0,5 bds,5 ba,"4,246 sqft",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
458,2112 Prince Edward St,V5T3M3,49.265872,-123.095414,East Mount Pleasant,Vancouver,2299000.0,3 bds,4 ba,"1,720 sqft",0,0,0,3,8,1,8,2,0,1,0,0,0,0,0
459,1981 W 19th Ave,V6J2P2,49.254698,-123.150072,NW Shaughnessy / East Kitsilano / Quilchena,Vancouver,7990000.0,7 bds,6 ba,"6,639 sqft",0,0,0,1,12,0,0,0,0,0,0,0,0,0,0
460,1238 Seymour St #1401,V6B6J3,49.275778,-123.125761,NE Downtown / Gastown / Harbour Centre / International Village / Victory Square / Yaletown,Vancouver,4218000.0,7 bds,7 ba,"6,555 sqft",0,1,0,3,25,6,66,18,0,22,0,0,0,0,2
461,2239 Saint Catherines St #301,V5T4M9,49.264578,-123.085505,East Mount Pleasant,Vancouver,875000.0,2 bds,2 ba,869 sqft,0,0,0,0,7,0,5,1,0,2,0,0,0,0,0
462,4417 W 16th Ave,V6R3E7,49.258606,-123.206867,West Kitsilano / West Point Grey / Jericho,Vancouver,2299000.0,3 bds,3 ba,"1,589 sqft",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
463,1200 Alberni St #2903,V6E1A6,49.28687,-123.12674,SE West End / Davie Village,Vancouver,1388000.0,3 bds,2 ba,"1,141 sqft",0,0,2,1,15,1,54,25,0,9,0,0,0,0,3
464,5288 Melbourne St #1905,V5R6E6,49.234589,-123.028988,South Renfrew- Collingwood,Vancouver,869000.0,3 bds,2 ba,996 sqft,0,0,1,0,9,0,19,8,0,6,0,0,0,0,0
465,6836 Arbutus St,V6P5S7,49.22343,-123.154671,SE Kerrisdale / SW Oakridge / West Marpole,Vancouver,9980000.0,8 bds,9 ba,"8,655 sqft",0,0,0,1,11,0,0,0,0,0,0,0,0,0,0
466,2047 Mannering Ave,V5N3C2,49.240907,-123.064039,South Grandview- Woodland / NE Kensington-Cedar Cottage,Vancouver,1728800.0,4 bds,2 ba,"2,018 sqft",0,0,0,3,13,0,29,2,0,2,0,0,0,0,1
467,1335 Howe St #1504,V6Z0H1,49.276569,-123.129609,SW Downtown,Vancouver,2998000.0,3 bds,3 ba,"1,720 sqft",0,0,1,5,23,4,46,18,0,18,0,0,0,0,2
468,6076 Angus Dr,V6M3P1,49.231128,-123.147432,South Shaughnessy / NW Oakridge / NE Kerrisdale / SE Arbutus Ridge,Vancouver,9580000.0,6 bds,7 ba,"5,209 sqft",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
469,889 Pacific St #1606,V6Z2P5,49.27632,-123.13079,SW Downtown,Vancouver,1350000.0,2 bds,2 ba,950 sqft,0,0,1,4,21,3,32,13,0,18,0,0,0,0,2
470,2243 Oak St,V6H3W6,49.265755,-123.127872,West Fairview / Granville Island / NE Shaughnessy,Vancouver,2149000.0,3 bds,2 ba,"1,991 sqft",0,0,2,0,9,0,14,6,0,0,0,0,0,0,1
471,5380 Oben St #1609,V5R6H7,49.235142,-123.026165,South Renfrew- Collingwood,Vancouver,699000.0,2 bds,2 ba,913 sqft,0,0,0,0,10,0,11,7,0,1,0,0,0,0,0
472,1691 W 41st Ave,V6M1X9,49.234766,-123.144399,South Shaughnessy / NW Oakridge / NE Kerrisdale / SE Arbutus Ridge,Vancouver,7999800.0,5 bds,3 ba,"5,467 sqft",0,0,0,0,7,0,0,1,0,0,0,0,0,0,0
473,939 Homer St #1907,V6B2W6,49.278115,-123.119485,NE Downtown / Gastown / Harbour Centre / International Village / Victory Square / Yaletown,Vancouver,885000.0,2 bds,2 ba,912 sqft,0,2,6,3,19,6,82,29,0,32,0,0,0,0,3
474,2851 Heather St #604,V5Z0A2,49.260073,-123.120956,East Fairview / South Cambie,Vancouver,1250000.0,3 bds,2 ba,"1,090 sqft",1,0,1,1,13,0,17,8,0,4,0,0,0,0,0
475,4863 Rupert St,V5R2J6,49.240586,-123.038292,South Renfrew- Collingwood,Vancouver,1899000.0,7 bds,2 ba,"2,208 sqft",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
476,1396 Burnaby St #201,V6E1P9,49.282669,-123.137432,SE West End / Davie Village,Vancouver,799900.0,2 bds,1 ba,889 sqft,0,0,0,1,11,1,10,5,0,2,0,0,0,0,1
477,760 Kingsway #208,V5V3C1,49.255851,-123.088796,West Kensington-Cedar Cottage / NE Riley Park,Vancouver,700000.0,2 bds,1 ba,768 sqft,0,0,0,0,13,0,12,4,0,0,0,0,0,0,0
478,260 W 63rd Ave,V5X2H8,49.213139,-123.111568,SE Oakridge / East Marpole / South Sunset,Vancouver,2460000.0,5 bds,5 ba,"2,523 sqft",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
479,6299 Angus Dr,V6M3P2,49.229058,-123.148374,South Shaughnessy / NW Oakridge / NE Kerrisdale / SE Arbutus Ridge,Vancouver,9880000.0,6 bds,6 ba,"5,272 sqft",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
480,830 E 7th Ave #111,V5T4J2,49.26404,-123.086412,East Mount Pleasant,Vancouver,399900.0,Studio,1 ba,439 sqft,0,0,0,0,9,0,7,1,0,4,0,0,0,0,0
481,6388 Wiltshire St,V6M3M4,49.228099,-123.146082,South Shaughnessy / NW Oakridge / NE Kerrisdale / SE Arbutus Ridge,Vancouver,12980000.0,6 bds,8 ba,"7,324 sqft",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
482,1178 Laurier Ave,V6H1Y5,49.250332,-123.130784,West Fairview / Granville Island / NE Shaughnessy,Vancouver,13800000.0,6 bds,8 ba,"8,515 sqft",0,0,0,0,9,0,2,3,0,2,0,0,0,0,0
